realtime_start,value,date,realtime_end
2019-12-06,1188,2007-03-01,2019-12-06
2019-12-06,1064,2007-04-01,2019-12-06
2019-12-06,1050,2007-05-01,2019-12-06
2019-12-06,1096,2007-06-01,2019-12-06
2019-12-06,1102,2007-07-01,2019-12-06
2019-12-06,1084,2007-08-01,2019-12-06
2019-12-06,1102,2007-09-01,2019-12-06
2019-12-06,1275,2007-10-01,2019-12-06
2019-12-06,2208,2007-11-01,2019-12-06
2019-12-06,3253,2007-12-01,2019-12-06
2019-12-06,1045,2008-01-01,2019-12-06
2019-12-06,1078,2008-02-01,2019-12-06
2019-12-06,1185,2008-03-01,2019-12-06
2019-12-06,1082,2008-04-01,2019-12-06
2019-12-06,1132,2008-05-01,2019-12-06
2019-12-06,1045,2008-06-01,2019-12-06
2019-12-06,1100,2008-07-01,2019-12-06
2019-12-06,1067,2008-08-01,2019-12-06
2019-12-06,1063,2008-09-01,2019-12-06
2019-12-06,1221,2008-10-01,2019-12-06
2019-12-06,1964,2008-11-01,2019-12-06
2019-12-06,3125,2008-12-01,2019-12-06
2019-12-06,1034,2009-01-01,2019-12-06
2019-12-06,1012,2009-02-01,2019-12-06
2019-12-06,1099,2009-03-01,2019-12-06
2019-12-06,1089,2009-04-01,2019-12-06
2019-12-06,1068,2009-05-01,2019-12-06
2019-12-06,1025,2009-06-01,2019-12-06
2019-12-06,1062,2009-07-01,2019-12-06
2019-12-06,1011,2009-08-01,2019-12-06
2019-12-06,1067,2009-09-01,2019-12-06
2019-12-06,1200,2009-10-01,2019-12-06
2019-12-06,1850,2009-11-01,2019-12-06
2019-12-06,3013,2009-12-01,2019-12-06
2019-12-06,958,2010-01-01,2019-12-06
2019-12-06,1005,2010-02-01,2019-12-06
2019-12-06,1161,2010-03-01,2019-12-06
2019-12-06,1065,2010-04-01,2019-12-06
2019-12-06,1036,2010-05-01,2019-12-06
2019-12-06,1030,2010-06-01,2019-12-06
2019-12-06,1077,2010-07-01,2019-12-06
2019-12-06,1046,2010-08-01,2019-12-06
2019-12-06,1080,2010-09-01,2019-12-06
2019-12-06,1262,2010-10-01,2019-12-06
2019-12-06,2003,2010-11-01,2019-12-06
2019-12-06,3082,2010-12-01,2019-12-06
2019-12-06,972,2011-01-01,2019-12-06
2019-12-06,1030,2011-02-01,2019-12-06
2019-12-06,1201,2011-03-01,2019-12-06
2019-12-06,1192,2011-04-01,2019-12-06
2019-12-06,1073,2011-05-01,2019-12-06
2019-12-06,1069,2011-06-01,2019-12-06
2019-12-06,1089,2011-07-01,2019-12-06
2019-12-06,1074,2011-08-01,2019-12-06
2019-12-06,1151,2011-09-01,2019-12-06
2019-12-06,1252,2011-10-01,2019-12-06
2019-12-06,1964,2011-11-01,2019-12-06
2019-12-06,3052,2011-12-01,2019-12-06
2019-12-06,1072,2012-01-01,2019-12-06
2019-12-06,1192,2012-02-01,2019-12-06
2019-12-06,1270,2012-03-01,2019-12-06
2019-12-06,1156,2012-04-01,2019-12-06
2019-12-06,1186,2012-05-01,2019-12-06
2019-12-06,1130,2012-06-01,2019-12-06
2019-12-06,1123,2012-07-01,2019-12-06
2019-12-06,1126,2012-08-01,2019-12-06
2019-12-06,1158,2012-09-01,2019-12-06
2019-12-06,1275,2012-10-01,2019-12-06
2019-12-06,1945,2012-11-01,2019-12-06
2019-12-06,2987,2012-12-01,2019-12-06
2019-12-06,1028,2013-01-01,2019-12-06
2019-12-06,1078,2013-02-01,2019-12-06
2019-12-06,1250,2013-03-01,2019-12-06
2019-12-06,1117,2013-04-01,2019-12-06
2019-12-06,1126,2013-05-01,2019-12-06
2019-12-06,1066,2013-06-01,2019-12-06
2019-12-06,1116,2013-07-01,2019-12-06
2019-12-06,1155,2013-08-01,2019-12-06
2019-12-06,1172,2013-09-01,2019-12-06
2019-12-06,1350,2013-10-01,2019-12-06
2019-12-06,2154,2013-11-01,2019-12-06
2019-12-06,3295,2013-12-01,2019-12-06
2019-12-06,1019,2014-01-01,2019-12-06
2019-12-06,1090,2014-02-01,2019-12-06
2019-12-06,1220,2014-03-01,2019-12-06
2019-12-06,1202,2014-04-01,2019-12-06
2019-12-06,1175,2014-05-01,2019-12-06
2019-12-06,1086,2014-06-01,2019-12-06
2019-12-06,1184,2014-07-01,2019-12-06
2019-12-06,1187,2014-08-01,2019-12-06
2019-12-06,1252,2014-09-01,2019-12-06
2019-12-06,1356,2014-10-01,2019-12-06
2019-12-06,2137,2014-11-01,2019-12-06
2019-12-06,3501,2014-12-01,2019-12-06
2019-12-06,1126,2015-01-01,2019-12-06
2019-12-06,1155,2015-02-01,2019-12-06
2019-12-06,1318,2015-03-01,2019-12-06
2019-12-06,1219,2015-04-01,2019-12-06
2019-12-06,1230,2015-05-01,2019-12-06
2019-12-06,1151,2015-06-01,2019-12-06
2019-12-06,1187,2015-07-01,2019-12-06
2019-12-06,1193,2015-08-01,2019-12-06
2019-12-06,1278,2015-09-01,2019-12-06
2019-12-06,1427,2015-10-01,2019-12-06
2019-12-06,2162,2015-11-01,2019-12-06
2019-12-06,3563,2015-12-01,2019-12-06
2019-12-06,1186,2016-01-01,2019-12-06
2019-12-06,1216,2016-02-01,2019-12-06
2019-12-06,1368,2016-03-01,2019-12-06
2019-12-06,1245,2016-04-01,2019-12-06
2019-12-06,1238,2016-05-01,2019-12-06
2019-12-06,1183,2016-06-01,2019-12-06
2019-12-06,1234,2016-07-01,2019-12-06
2019-12-06,1234,2016-08-01,2019-12-06
2019-12-06,1310,2016-09-01,2019-12-06
2019-12-06,1423,2016-10-01,2019-12-06
2019-12-06,2225,2016-11-01,2019-12-06
2019-12-06,3421,2016-12-01,2019-12-06
2019-12-06,1183,2017-01-01,2019-12-06
2019-12-06,1183,2017-02-01,2019-12-06
2019-12-06,1356,2017-03-01,2019-12-06
2019-12-06,1277,2017-04-01,2019-12-06
2019-12-06,1244,2017-05-01,2019-12-06
2019-12-06,1172,2017-06-01,2019-12-06
2019-12-06,1184,2017-07-01,2019-12-06
2019-12-06,1229,2017-08-01,2019-12-06
2019-12-06,1329,2017-09-01,2019-12-06
2019-12-06,1419,2017-10-01,2019-12-06
2019-12-06,2194,2017-11-01,2019-12-06
2019-12-06,3182,2017-12-01,2019-12-06
2019-12-06,1094,2018-01-01,2019-12-06
2019-12-06,1127,2018-02-01,2019-12-06
2019-12-06,1569,2018-03-01,2019-12-06
2019-12-06,1224,2018-04-01,2019-12-06
2019-12-06,1295,2018-05-01,2019-12-06
2019-12-06,1126,2018-06-01,2019-12-06
2019-12-06,931,2018-07-01,2019-12-06
2019-12-06,975,2018-08-01,2019-12-06
2019-12-06,1045,2018-09-01,2019-12-06
2019-12-06,1133,2018-10-01,2019-12-06
2019-12-06,1769,2018-11-01,2019-12-06
2019-12-06,1896,2018-12-01,2019-12-06
2019-12-06,992,2019-01-01,2019-12-06
2019-12-06,953,2019-02-01,2019-12-06
2019-12-06,1107,2019-03-01,2019-12-06
2019-12-06,1014,2019-04-01,2019-12-06
2019-12-06,1080,2019-05-01,2019-12-06
2019-12-06,1025,2019-06-01,2019-12-06
2019-12-06,1030,2019-07-01,2019-12-06
2019-12-06,1108,2019-08-01,2019-12-06
2019-12-06,958,2019-09-01,2019-12-06
