realtime_start,value,date,realtime_end
2019-12-06,11422,1996-04-01,2019-12-06
2019-12-06,11504,1996-05-01,2019-12-06
2019-12-06,11365,1996-06-01,2019-12-06
2019-12-06,11316,1996-07-01,2019-12-06
2019-12-06,11360,1996-08-01,2019-12-06
2019-12-06,11534,1996-09-01,2019-12-06
2019-12-06,11577,1996-10-01,2019-12-06
2019-12-06,11318,1996-11-01,2019-12-06
2019-12-06,11435,1996-12-01,2019-12-06
2019-12-06,11513,1997-01-01,2019-12-06
2019-12-06,11468,1997-02-01,2019-12-06
2019-12-06,11623,1997-03-01,2019-12-06
2019-12-06,11195,1997-04-01,2019-12-06
2019-12-06,11413,1997-05-01,2019-12-06
2019-12-06,11643,1997-06-01,2019-12-06
2019-12-06,11735,1997-07-01,2019-12-06
2019-12-06,11828,1997-08-01,2019-12-06
2019-12-06,11845,1997-09-01,2019-12-06
2019-12-06,11881,1997-10-01,2019-12-06
2019-12-06,11936,1997-11-01,2019-12-06
2019-12-06,12110,1997-12-01,2019-12-06
2019-12-06,12154,1998-01-01,2019-12-06
2019-12-06,12199,1998-02-01,2019-12-06
2019-12-06,12164,1998-03-01,2019-12-06
2019-12-06,12459,1998-04-01,2019-12-06
2019-12-06,12304,1998-05-01,2019-12-06
2019-12-06,12447,1998-06-01,2019-12-06
2019-12-06,12559,1998-07-01,2019-12-06
2019-12-06,12460,1998-08-01,2019-12-06
2019-12-06,12180,1998-09-01,2019-12-06
2019-12-06,12540,1998-10-01,2019-12-06
2019-12-06,12736,1998-11-01,2019-12-06
2019-12-06,12746,1998-12-01,2019-12-06
2019-12-06,12897,1999-01-01,2019-12-06
2019-12-06,12920,1999-02-01,2019-12-06
2019-12-06,13075,1999-03-01,2019-12-06
2019-12-06,13139,1999-04-01,2019-12-06
2019-12-06,13373,1999-05-01,2019-12-06
2019-12-06,13373,1999-06-01,2019-12-06
2019-12-06,13270,1999-07-01,2019-12-06
2019-12-06,13404,1999-08-01,2019-12-06
2019-12-06,13381,1999-09-01,2019-12-06
2019-12-06,13400,1999-10-01,2019-12-06
2019-12-06,13416,1999-11-01,2019-12-06
2019-12-06,13573,1999-12-01,2019-12-06
2019-12-06,13301,2000-01-01,2019-12-06
2019-12-06,13532,2000-02-01,2019-12-06
2019-12-06,13818,2000-03-01,2019-12-06
2019-12-06,13801,2000-04-01,2019-12-06
2019-12-06,14027,2000-05-01,2019-12-06
2019-12-06,13864,2000-06-01,2019-12-06
2019-12-06,13722,2000-07-01,2019-12-06
2019-12-06,14072,2000-08-01,2019-12-06
2019-12-06,14366,2000-09-01,2019-12-06
2019-12-06,14231,2000-10-01,2019-12-06
2019-12-06,14294,2000-11-01,2019-12-06
2019-12-06,14084,2000-12-01,2019-12-06
2019-12-06,14135,2001-01-01,2019-12-06
2019-12-06,14166,2001-02-01,2019-12-06
2019-12-06,13801,2001-03-01,2019-12-06
2019-12-06,14217,2001-04-01,2019-12-06
2019-12-06,13950,2001-05-01,2019-12-06
2019-12-06,13804,2001-06-01,2019-12-06
2019-12-06,13994,2001-07-01,2019-12-06
2019-12-06,14171,2001-08-01,2019-12-06
2019-12-06,13286,2001-09-01,2019-12-06
2019-12-06,13973,2001-10-01,2019-12-06
2019-12-06,13970,2001-11-01,2019-12-06
2019-12-06,14126,2001-12-01,2019-12-06
2019-12-06,14220,2002-01-01,2019-12-06
2019-12-06,14357,2002-02-01,2019-12-06
2019-12-06,14436,2002-03-01,2019-12-06
2019-12-06,14410,2002-04-01,2019-12-06
2019-12-06,14220,2002-05-01,2019-12-06
2019-12-06,14366,2002-06-01,2019-12-06
2019-12-06,14200,2002-07-01,2019-12-06
2019-12-06,14338,2002-08-01,2019-12-06
2019-12-06,13966,2002-09-01,2019-12-06
2019-12-06,14625,2002-10-01,2019-12-06
2019-12-06,14456,2002-11-01,2019-12-06
2019-12-06,14714,2002-12-01,2019-12-06
2019-12-06,14565,2003-01-01,2019-12-06
2019-12-06,14142,2003-02-01,2019-12-06
2019-12-06,14465,2003-03-01,2019-12-06
2019-12-06,14434,2003-04-01,2019-12-06
2019-12-06,14651,2003-05-01,2019-12-06
2019-12-06,14894,2003-06-01,2019-12-06
2019-12-06,15141,2003-07-01,2019-12-06
2019-12-06,15089,2003-08-01,2019-12-06
2019-12-06,15175,2003-09-01,2019-12-06
2019-12-06,15067,2003-10-01,2019-12-06
2019-12-06,15338,2003-11-01,2019-12-06
2019-12-06,15456,2003-12-01,2019-12-06
2019-12-06,15513,2004-01-01,2019-12-06
2019-12-06,15687,2004-02-01,2019-12-06
2019-12-06,15984,2004-03-01,2019-12-06
2019-12-06,15567,2004-04-01,2019-12-06
2019-12-06,15736,2004-05-01,2019-12-06
2019-12-06,15555,2004-06-01,2019-12-06
2019-12-06,15645,2004-07-01,2019-12-06
2019-12-06,15660,2004-08-01,2019-12-06
2019-12-06,15764,2004-09-01,2019-12-06
2019-12-06,16055,2004-10-01,2019-12-06
2019-12-06,16044,2004-11-01,2019-12-06
2019-12-06,16183,2004-12-01,2019-12-06
2019-12-06,16125,2005-01-01,2019-12-06
2019-12-06,16674,2005-02-01,2019-12-06
2019-12-06,16293,2005-03-01,2019-12-06
2019-12-06,16636,2005-04-01,2019-12-06
2019-12-06,16514,2005-05-01,2019-12-06
2019-12-06,16824,2005-06-01,2019-12-06
2019-12-06,16450,2005-07-01,2019-12-06
2019-12-06,16759,2005-08-01,2019-12-06
2019-12-06,16450,2005-09-01,2019-12-06
2019-12-06,17120,2005-10-01,2019-12-06
2019-12-06,17142,2005-11-01,2019-12-06
2019-12-06,17207,2005-12-01,2019-12-06
2019-12-06,17331,2006-01-01,2019-12-06
2019-12-06,17384,2006-02-01,2019-12-06
2019-12-06,17385,2006-03-01,2019-12-06
2019-12-06,17542,2006-04-01,2019-12-06
2019-12-06,17492,2006-05-01,2019-12-06
2019-12-06,17701,2006-06-01,2019-12-06
2019-12-06,17691,2006-07-01,2019-12-06
2019-12-06,17635,2006-08-01,2019-12-06
2019-12-06,18256,2006-09-01,2019-12-06
2019-12-06,18126,2006-10-01,2019-12-06
2019-12-06,17910,2006-11-01,2019-12-06
2019-12-06,18497,2006-12-01,2019-12-06
2019-12-06,18493,2007-01-01,2019-12-06
2019-12-06,18144,2007-02-01,2019-12-06
2019-12-06,18643,2007-03-01,2019-12-06
2019-12-06,18189,2007-04-01,2019-12-06
2019-12-06,18545,2007-05-01,2019-12-06
2019-12-06,18388,2007-06-01,2019-12-06
2019-12-06,18522,2007-07-01,2019-12-06
2019-12-06,18491,2007-08-01,2019-12-06
2019-12-06,18412,2007-09-01,2019-12-06
2019-12-06,18431,2007-10-01,2019-12-06
2019-12-06,18759,2007-11-01,2019-12-06
2019-12-06,18570,2007-12-01,2019-12-06
2019-12-06,18542,2008-01-01,2019-12-06
2019-12-06,18280,2008-02-01,2019-12-06
2019-12-06,18338,2008-03-01,2019-12-06
2019-12-06,18384,2008-04-01,2019-12-06
2019-12-06,18642,2008-05-01,2019-12-06
2019-12-06,18708,2008-06-01,2019-12-06
2019-12-06,18635,2008-07-01,2019-12-06
2019-12-06,18524,2008-08-01,2019-12-06
2019-12-06,17560,2008-09-01,2019-12-06
2019-12-06,17317,2008-10-01,2019-12-06
2019-12-06,17173,2008-11-01,2019-12-06
2019-12-06,16868,2008-12-01,2019-12-06
2019-12-06,17159,2009-01-01,2019-12-06
2019-12-06,17401,2009-02-01,2019-12-06
2019-12-06,16510,2009-03-01,2019-12-06
2019-12-06,16900,2009-04-01,2019-12-06
2019-12-06,17038,2009-05-01,2019-12-06
2019-12-06,16817,2009-06-01,2019-12-06
2019-12-06,17015,2009-07-01,2019-12-06
2019-12-06,17233,2009-08-01,2019-12-06
2019-12-06,17172,2009-09-01,2019-12-06
2019-12-06,17296,2009-10-01,2019-12-06
2019-12-06,17105,2009-11-01,2019-12-06
2019-12-06,17127,2009-12-01,2019-12-06
2019-12-06,17346,2010-01-01,2019-12-06
2019-12-06,17362,2010-02-01,2019-12-06
2019-12-06,17880,2010-03-01,2019-12-06
2019-12-06,17728,2010-04-01,2019-12-06
2019-12-06,17612,2010-05-01,2019-12-06
2019-12-06,17532,2010-06-01,2019-12-06
2019-12-06,17552,2010-07-01,2019-12-06
2019-12-06,17672,2010-08-01,2019-12-06
2019-12-06,17670,2010-09-01,2019-12-06
2019-12-06,17984,2010-10-01,2019-12-06
2019-12-06,18510,2010-11-01,2019-12-06
2019-12-06,18212,2010-12-01,2019-12-06
2019-12-06,18322,2011-01-01,2019-12-06
2019-12-06,18532,2011-02-01,2019-12-06
2019-12-06,18719,2011-03-01,2019-12-06
2019-12-06,18923,2011-04-01,2019-12-06
2019-12-06,18864,2011-05-01,2019-12-06
2019-12-06,19179,2011-06-01,2019-12-06
2019-12-06,18975,2011-07-01,2019-12-06
2019-12-06,18911,2011-08-01,2019-12-06
2019-12-06,19508,2011-09-01,2019-12-06
2019-12-06,19086,2011-10-01,2019-12-06
2019-12-06,19370,2011-11-01,2019-12-06
2019-12-06,19526,2011-12-01,2019-12-06
2019-12-06,19615,2012-01-01,2019-12-06
2019-12-06,20148,2012-02-01,2019-12-06
2019-12-06,20035,2012-03-01,2019-12-06
2019-12-06,19519,2012-04-01,2019-12-06
2019-12-06,19679,2012-05-01,2019-12-06
2019-12-06,19874,2012-06-01,2019-12-06
2019-12-06,19741,2012-07-01,2019-12-06
2019-12-06,19939,2012-08-01,2019-12-06
2019-12-06,20093,2012-09-01,2019-12-06
2019-12-06,19935,2012-10-01,2019-12-06
2019-12-06,20020,2012-11-01,2019-12-06
2019-12-06,20168,2012-12-01,2019-12-06
2019-12-06,20415,2013-01-01,2019-12-06
2019-12-06,20281,2013-02-01,2019-12-06
2019-12-06,20283,2013-03-01,2019-12-06
2019-12-06,20487,2013-04-01,2019-12-06
2019-12-06,20356,2013-05-01,2019-12-06
2019-12-06,20325,2013-06-01,2019-12-06
2019-12-06,20550,2013-07-01,2019-12-06
2019-12-06,20280,2013-08-01,2019-12-06
2019-12-06,20284,2013-09-01,2019-12-06
2019-12-06,20759,2013-10-01,2019-12-06
2019-12-06,20216,2013-11-01,2019-12-06
2019-12-06,20559,2013-12-01,2019-12-06
2019-12-06,20475,2014-01-01,2019-12-06
2019-12-06,20479,2014-02-01,2019-12-06
2019-12-06,20594,2014-03-01,2019-12-06
2019-12-06,21115,2014-04-01,2019-12-06
2019-12-06,20686,2014-05-01,2019-12-06
2019-12-06,20750,2014-06-01,2019-12-06
2019-12-06,20866,2014-07-01,2019-12-06
2019-12-06,20978,2014-08-01,2019-12-06
2019-12-06,20779,2014-09-01,2019-12-06
2019-12-06,21073,2014-10-01,2019-12-06
2019-12-06,21297,2014-11-01,2019-12-06
2019-12-06,21237,2014-12-01,2019-12-06
2019-12-06,20934,2015-01-01,2019-12-06
2019-12-06,21195,2015-02-01,2019-12-06
2019-12-06,21304,2015-03-01,2019-12-06
2019-12-06,21356,2015-04-01,2019-12-06
2019-12-06,21520,2015-05-01,2019-12-06
2019-12-06,21299,2015-06-01,2019-12-06
2019-12-06,21474,2015-07-01,2019-12-06
2019-12-06,21481,2015-08-01,2019-12-06
2019-12-06,21353,2015-09-01,2019-12-06
2019-12-06,21119,2015-10-01,2019-12-06
2019-12-06,21302,2015-11-01,2019-12-06
2019-12-06,21405,2015-12-01,2019-12-06
2019-12-06,21212,2016-01-01,2019-12-06
2019-12-06,21828,2016-02-01,2019-12-06
2019-12-06,21399,2016-03-01,2019-12-06
2019-12-06,21341,2016-04-01,2019-12-06
2019-12-06,21501,2016-05-01,2019-12-06
2019-12-06,21584,2016-06-01,2019-12-06
2019-12-06,21406,2016-07-01,2019-12-06
2019-12-06,21731,2016-08-01,2019-12-06
2019-12-06,21770,2016-09-01,2019-12-06
2019-12-06,21561,2016-10-01,2019-12-06
2019-12-06,21464,2016-11-01,2019-12-06
2019-12-06,21742,2016-12-01,2019-12-06
2019-12-06,21672,2017-01-01,2019-12-06
2019-12-06,21225,2017-02-01,2019-12-06
2019-12-06,21437,2017-03-01,2019-12-06
2019-12-06,21475,2017-04-01,2019-12-06
2019-12-06,21304,2017-05-01,2019-12-06
2019-12-06,21499,2017-06-01,2019-12-06
2019-12-06,21453,2017-07-01,2019-12-06
2019-12-06,21596,2017-08-01,2019-12-06
2019-12-06,21611,2017-09-01,2019-12-06
2019-12-06,21650,2017-10-01,2019-12-06
2019-12-06,21901,2017-11-01,2019-12-06
2019-12-06,21682,2017-12-01,2019-12-06
2019-12-06,21923,2018-01-01,2019-12-06
2019-12-06,22369,2018-02-01,2019-12-06
2019-12-06,21882,2018-03-01,2019-12-06
2019-12-06,22295,2018-04-01,2019-12-06
2019-12-06,23048,2018-05-01,2019-12-06
2019-12-06,22683,2018-06-01,2019-12-06
2019-12-06,23021,2018-07-01,2019-12-06
2019-12-06,22487,2018-08-01,2019-12-06
2019-12-06,22551,2018-09-01,2019-12-06
2019-12-06,22869,2018-10-01,2019-12-06
2019-12-06,22858,2018-11-01,2019-12-06
2019-12-06,22635,2018-12-01,2019-12-06
2019-12-06,22306,2019-01-01,2019-12-06
2019-12-06,21979,2019-02-01,2019-12-06
2019-12-06,22451,2019-03-01,2019-12-06
2019-12-06,22413,2019-04-01,2019-12-06
2019-12-06,22385,2019-05-01,2019-12-06
2019-12-06,22425,2019-06-01,2019-12-06
2019-12-06,22684,2019-07-01,2019-12-06
2019-12-06,22414,2019-08-01,2019-12-06
2019-12-06,22476,2019-09-01,2019-12-06
