realtime_start,value,date,realtime_end
2019-12-06,1.5,1997-08-01,2019-12-06
2019-12-06,-5.0,1997-09-01,2019-12-06
2019-12-06,4.3,1997-10-01,2019-12-06
2019-12-06,-1.2,1997-11-01,2019-12-06
2019-12-06,20.2,1997-12-01,2019-12-06
2019-12-06,-24.8,1998-01-01,2019-12-06
2019-12-06,-2.0,1998-02-01,2019-12-06
2019-12-06,13.2,1998-03-01,2019-12-06
2019-12-06,2.1,1998-04-01,2019-12-06
2019-12-06,4.2,1998-05-01,2019-12-06
2019-12-06,-0.1,1998-06-01,2019-12-06
2019-12-06,-1.4,1998-07-01,2019-12-06
2019-12-06,-0.5,1998-08-01,2019-12-06
2019-12-06,-3.6,1998-09-01,2019-12-06
2019-12-06,5.5,1998-10-01,2019-12-06
2019-12-06,-0.7,1998-11-01,2019-12-06
2019-12-06,21.3,1998-12-01,2019-12-06
2019-12-06,-25.9,1999-01-01,2019-12-06
2019-12-06,1.3,1999-02-01,2019-12-06
2019-12-06,15.4,1999-03-01,2019-12-06
2019-12-06,-1.4,1999-04-01,2019-12-06
2019-12-06,4.6,1999-05-01,2019-12-06
2019-12-06,-0.3,1999-06-01,2019-12-06
2019-12-06,0.1,1999-07-01,2019-12-06
2019-12-06,1.5,1999-08-01,2019-12-06
2019-12-06,-4.1,1999-09-01,2019-12-06
2019-12-06,1.1,1999-10-01,2019-12-06
2019-12-06,3.3,1999-11-01,2019-12-06
2019-12-06,21.7,1999-12-01,2019-12-06
2019-12-06,-27.1,2000-01-01,2019-12-06
2019-12-06,6.3,2000-02-01,2019-12-06
2019-12-06,11.7,2000-03-01,2019-12-06
2019-12-06,-5.8,2000-04-01,2019-12-06
2019-12-06,7.8,2000-05-01,2019-12-06
2019-12-06,-1.0,2000-06-01,2019-12-06
2019-12-06,-4.2,2000-07-01,2019-12-06
2019-12-06,5.3,2000-08-01,2019-12-06
2019-12-06,-5.4,2000-09-01,2019-12-06
2019-12-06,0.6,2000-10-01,2019-12-06
2019-12-06,2.8,2000-11-01,2019-12-06
2019-12-06,16.7,2000-12-01,2019-12-06
2019-12-06,-22.9,2001-01-01,2019-12-06
2019-12-06,-1.2,2001-02-01,2019-12-06
2019-12-06,13.2,2001-03-01,2019-12-06
2019-12-06,-1.7,2001-04-01,2019-12-06
2019-12-06,7.9,2001-05-01,2019-12-06
2019-12-06,-3.1,2001-06-01,2019-12-06
2019-12-06,-3.4,2001-07-01,2019-12-06
2019-12-06,5.9,2001-08-01,2019-12-06
2019-12-06,-11.4,2001-09-01,2019-12-06
2019-12-06,12.3,2001-10-01,2019-12-06
2019-12-06,-1.2,2001-11-01,2019-12-06
2019-12-06,14.0,2001-12-01,2019-12-06
2019-12-06,-22.8,2002-01-01,2019-12-06
2019-12-06,-1.1,2002-02-01,2019-12-06
2019-12-06,12.7,2002-03-01,2019-12-06
2019-12-06,0.1,2002-04-01,2019-12-06
2019-12-06,5.6,2002-05-01,2019-12-06
2019-12-06,-4.2,2002-06-01,2019-12-06
2019-12-06,2.5,2002-07-01,2019-12-06
2019-12-06,4.1,2002-08-01,2019-12-06
2019-12-06,-11.3,2002-09-01,2019-12-06
2019-12-06,5.5,2002-10-01,2019-12-06
2019-12-06,1.5,2002-11-01,2019-12-06
2019-12-06,17.1,2002-12-01,2019-12-06
2019-12-06,-21.5,2003-01-01,2019-12-06
2019-12-06,-3.6,2003-02-01,2019-12-06
2019-12-06,13.3,2003-03-01,2019-12-06
2019-12-06,0.6,2003-04-01,2019-12-06
2019-12-06,5.8,2003-05-01,2019-12-06
2019-12-06,-3.6,2003-06-01,2019-12-06
2019-12-06,3.0,2003-07-01,2019-12-06
2019-12-06,2.1,2003-08-01,2019-12-06
2019-12-06,-7.0,2003-09-01,2019-12-06
2019-12-06,3.2,2003-10-01,2019-12-06
2019-12-06,-0.5,2003-11-01,2019-12-06
2019-12-06,20.3,2003-12-01,2019-12-06
2019-12-06,-22.8,2004-01-01,2019-12-06
2019-12-06,0.3,2004-02-01,2019-12-06
2019-12-06,13.5,2004-03-01,2019-12-06
2019-12-06,-1.3,2004-04-01,2019-12-06
2019-12-06,4.2,2004-05-01,2019-12-06
2019-12-06,-2.2,2004-06-01,2019-12-06
2019-12-06,1.8,2004-07-01,2019-12-06
2019-12-06,-0.3,2004-08-01,2019-12-06
2019-12-06,-3.8,2004-09-01,2019-12-06
2019-12-06,1.6,2004-10-01,2019-12-06
2019-12-06,2.4,2004-11-01,2019-12-06
2019-12-06,20.5,2004-12-01,2019-12-06
2019-12-06,-25.7,2005-01-01,2019-12-06
2019-12-06,0.7,2005-02-01,2019-12-06
2019-12-06,15.5,2005-03-01,2019-12-06
2019-12-06,-1.4,2005-04-01,2019-12-06
2019-12-06,3.1,2005-05-01,2019-12-06
2019-12-06,2.0,2005-06-01,2019-12-06
2019-12-06,-0.2,2005-07-01,2019-12-06
2019-12-06,1.4,2005-08-01,2019-12-06
2019-12-06,-6.5,2005-09-01,2019-12-06
2019-12-06,0.6,2005-10-01,2019-12-06
2019-12-06,3.1,2005-11-01,2019-12-06
2019-12-06,18.9,2005-12-01,2019-12-06
2019-12-06,-22.8,2006-01-01,2019-12-06
2019-12-06,-1.3,2006-02-01,2019-12-06
