realtime_start,value,date,realtime_end
2019-12-06,6781,2007-07-01,2019-12-06
2019-12-06,7310,2007-08-01,2019-12-06
2019-12-06,6591,2007-09-01,2019-12-06
2019-12-06,6583,2007-10-01,2019-12-06
2019-12-06,5957,2007-11-01,2019-12-06
2019-12-06,5714,2007-12-01,2019-12-06
2019-12-06,6544,2008-01-01,2019-12-06
2019-12-06,7182,2008-02-01,2019-12-06
2019-12-06,7291,2008-03-01,2019-12-06
2019-12-06,6940,2008-04-01,2019-12-06
2019-12-06,6683,2008-05-01,2019-12-06
2019-12-06,6653,2008-06-01,2019-12-06
2019-12-06,6286,2008-07-01,2019-12-06
2019-12-06,6226,2008-08-01,2019-12-06
2019-12-06,5662,2008-09-01,2019-12-06
2019-12-06,5432,2008-10-01,2019-12-06
2019-12-06,4452,2008-11-01,2019-12-06
2019-12-06,4561,2008-12-01,2019-12-06
2019-12-06,5544,2009-01-01,2019-12-06
2019-12-06,6088,2009-02-01,2019-12-06
2019-12-06,6017,2009-03-01,2019-12-06
2019-12-06,5652,2009-04-01,2019-12-06
2019-12-06,5442,2009-05-01,2019-12-06
2019-12-06,5654,2009-06-01,2019-12-06
2019-12-06,5477,2009-07-01,2019-12-06
2019-12-06,5748,2009-08-01,2019-12-06
2019-12-06,5195,2009-09-01,2019-12-06
2019-12-06,5199,2009-10-01,2019-12-06
2019-12-06,4654,2009-11-01,2019-12-06
2019-12-06,4761,2009-12-01,2019-12-06
2019-12-06,5127,2010-01-01,2019-12-06
2019-12-06,6300,2010-02-01,2019-12-06
2019-12-06,6580,2010-03-01,2019-12-06
2019-12-06,5957,2010-04-01,2019-12-06
2019-12-06,5857,2010-05-01,2019-12-06
2019-12-06,6195,2010-06-01,2019-12-06
2019-12-06,6183,2010-07-01,2019-12-06
2019-12-06,6288,2010-08-01,2019-12-06
2019-12-06,5971,2010-09-01,2019-12-06
2019-12-06,6123,2010-10-01,2019-12-06
2019-12-06,5604,2010-11-01,2019-12-06
2019-12-06,5522,2010-12-01,2019-12-06
2019-12-06,5976,2011-01-01,2019-12-06
2019-12-06,7295,2011-02-01,2019-12-06
2019-12-06,7661,2011-03-01,2019-12-06
2019-12-06,6446,2011-04-01,2019-12-06
2019-12-06,6260,2011-05-01,2019-12-06
2019-12-06,6460,2011-06-01,2019-12-06
2019-12-06,6348,2011-07-01,2019-12-06
2019-12-06,6438,2011-08-01,2019-12-06
2019-12-06,5951,2011-09-01,2019-12-06
2019-12-06,5710,2011-10-01,2019-12-06
2019-12-06,5530,2011-11-01,2019-12-06
2019-12-06,5642,2011-12-01,2019-12-06
2019-12-06,5889,2012-01-01,2019-12-06
2019-12-06,7728,2012-02-01,2019-12-06
2019-12-06,7757,2012-03-01,2019-12-06
2019-12-06,6811,2012-04-01,2019-12-06
2019-12-06,6667,2012-05-01,2019-12-06
2019-12-06,6658,2012-06-01,2019-12-06
2019-12-06,6411,2012-07-01,2019-12-06
2019-12-06,7237,2012-08-01,2019-12-06
2019-12-06,6383,2012-09-01,2019-12-06
2019-12-06,6450,2012-10-01,2019-12-06
2019-12-06,6167,2012-11-01,2019-12-06
2019-12-06,6070,2012-12-01,2019-12-06
2019-12-06,6766,2013-01-01,2019-12-06
2019-12-06,8397,2013-02-01,2019-12-06
2019-12-06,8250,2013-03-01,2019-12-06
2019-12-06,7411,2013-04-01,2019-12-06
2019-12-06,7190,2013-05-01,2019-12-06
2019-12-06,6970,2013-06-01,2019-12-06
2019-12-06,6963,2013-07-01,2019-12-06
2019-12-06,7269,2013-08-01,2019-12-06
2019-12-06,6243,2013-09-01,2019-12-06
2019-12-06,6682,2013-10-01,2019-12-06
2019-12-06,6183,2013-11-01,2019-12-06
2019-12-06,5592,2013-12-01,2019-12-06
2019-12-06,6065,2014-01-01,2019-12-06
2019-12-06,8022,2014-02-01,2019-12-06
2019-12-06,8564,2014-03-01,2019-12-06
2019-12-06,7601,2014-04-01,2019-12-06
2019-12-06,7695,2014-05-01,2019-12-06
2019-12-06,7542,2014-06-01,2019-12-06
2019-12-06,7657,2014-07-01,2019-12-06
2019-12-06,7936,2014-08-01,2019-12-06
2019-12-06,7584,2014-09-01,2019-12-06
2019-12-06,7933,2014-10-01,2019-12-06
2019-12-06,6822,2014-11-01,2019-12-06
2019-12-06,7003,2014-12-01,2019-12-06
2019-12-06,7435,2015-01-01,2019-12-06
2019-12-06,9092,2015-02-01,2019-12-06
2019-12-06,9331,2015-03-01,2019-12-06
2019-12-06,8969,2015-04-01,2019-12-06
2019-12-06,8544,2015-05-01,2019-12-06
2019-12-06,8337,2015-06-01,2019-12-06
2019-12-06,8377,2015-07-01,2019-12-06
2019-12-06,8353,2015-08-01,2019-12-06
2019-12-06,7689,2015-09-01,2019-12-06
2019-12-06,7911,2015-10-01,2019-12-06
2019-12-06,7193,2015-11-01,2019-12-06
2019-12-06,7099,2015-12-01,2019-12-06
2019-12-06,7644,2016-01-01,2019-12-06
2019-12-06,10280,2016-02-01,2019-12-06
2019-12-06,9961,2016-03-01,2019-12-06
2019-12-06,9107,2016-04-01,2019-12-06
2019-12-06,8502,2016-05-01,2019-12-06
2019-12-06,8903,2016-06-01,2019-12-06
2019-12-06,8743,2016-07-01,2019-12-06
2019-12-06,9280,2016-08-01,2019-12-06
2019-12-06,8403,2016-09-01,2019-12-06
2019-12-06,8761,2016-10-01,2019-12-06
2019-12-06,7820,2016-11-01,2019-12-06
2019-12-06,8403,2016-12-01,2019-12-06
2019-12-06,8418,2017-01-01,2019-12-06
2019-12-06,9495,2017-02-01,2019-12-06
2019-12-06,10824,2017-03-01,2019-12-06
2019-12-06,9109,2017-04-01,2019-12-06
2019-12-06,9583,2017-05-01,2019-12-06
2019-12-06,9628,2017-06-01,2019-12-06
2019-12-06,9376,2017-07-01,2019-12-06
2019-12-06,9476,2017-08-01,2019-12-06
2019-12-06,9115,2017-09-01,2019-12-06
2019-12-06,8995,2017-10-01,2019-12-06
2019-12-06,8464,2017-11-01,2019-12-06
2019-12-06,8108,2017-12-01,2019-12-06
2019-12-06,8718,2018-01-01,2019-12-06
2019-12-06,9797,2018-02-01,2019-12-06
2019-12-06,11132,2018-03-01,2019-12-06
2019-12-06,9409,2018-04-01,2019-12-06
2019-12-06,9951,2018-05-01,2019-12-06
2019-12-06,9642,2018-06-01,2019-12-06
2019-12-06,9646,2018-07-01,2019-12-06
2019-12-06,9932,2018-08-01,2019-12-06
2019-12-06,8819,2018-09-01,2019-12-06
2019-12-06,8935,2018-10-01,2019-12-06
2019-12-06,8436,2018-11-01,2019-12-06
2019-12-06,8228,2018-12-01,2019-12-06
2019-12-06,8647,2019-01-01,2019-12-06
2019-12-06,9445,2019-02-01,2019-12-06
2019-12-06,11525,2019-03-01,2019-12-06
2019-12-06,10009,2019-04-01,2019-12-06
2019-12-06,10223,2019-05-01,2019-12-06
2019-12-06,9770,2019-06-01,2019-12-06
2019-12-06,9916,2019-07-01,2019-12-06
2019-12-06,9998,2019-08-01,2019-12-06
2019-12-06,9057,2019-09-01,2019-12-06
