realtime_start,value,date,realtime_end
2019-12-06,11132,2001-09-01,2019-12-06
2019-12-06,12335,2001-10-01,2019-12-06
2019-12-06,11967,2001-11-01,2019-12-06
2019-12-06,13627,2001-12-01,2019-12-06
2019-12-06,12471,2002-01-01,2019-12-06
2019-12-06,11952,2002-02-01,2019-12-06
2019-12-06,12802,2002-03-01,2019-12-06
2019-12-06,12627,2002-04-01,2019-12-06
2019-12-06,13143,2002-05-01,2019-12-06
2019-12-06,12303,2002-06-01,2019-12-06
2019-12-06,12644,2002-07-01,2019-12-06
2019-12-06,12784,2002-08-01,2019-12-06
2019-12-06,12393,2002-09-01,2019-12-06
2019-12-06,13143,2002-10-01,2019-12-06
2019-12-06,12901,2002-11-01,2019-12-06
2019-12-06,14773,2002-12-01,2019-12-06
2019-12-06,13519,2003-01-01,2019-12-06
2019-12-06,12801,2003-02-01,2019-12-06
2019-12-06,13616,2003-03-01,2019-12-06
2019-12-06,13545,2003-04-01,2019-12-06
2019-12-06,13959,2003-05-01,2019-12-06
2019-12-06,13262,2003-06-01,2019-12-06
2019-12-06,13659,2003-07-01,2019-12-06
2019-12-06,13607,2003-08-01,2019-12-06
2019-12-06,13591,2003-09-01,2019-12-06
2019-12-06,14260,2003-10-01,2019-12-06
2019-12-06,13531,2003-11-01,2019-12-06
2019-12-06,16174,2003-12-01,2019-12-06
2019-12-06,14065,2004-01-01,2019-12-06
2019-12-06,13341,2004-02-01,2019-12-06
2019-12-06,14506,2004-03-01,2019-12-06
2019-12-06,14034,2004-04-01,2019-12-06
2019-12-06,14025,2004-05-01,2019-12-06
2019-12-06,13877,2004-06-01,2019-12-06
2019-12-06,13747,2004-07-01,2019-12-06
2019-12-06,13783,2004-08-01,2019-12-06
2019-12-06,13632,2004-09-01,2019-12-06
2019-12-06,14055,2004-10-01,2019-12-06
2019-12-06,14017,2004-11-01,2019-12-06
2019-12-06,16149,2004-12-01,2019-12-06
2019-12-06,14416,2005-01-01,2019-12-06
2019-12-06,14022,2005-02-01,2019-12-06
2019-12-06,15399,2005-03-01,2019-12-06
2019-12-06,14583,2005-04-01,2019-12-06
2019-12-06,15105,2005-05-01,2019-12-06
2019-12-06,14682,2005-06-01,2019-12-06
2019-12-06,14501,2005-07-01,2019-12-06
2019-12-06,15013,2005-08-01,2019-12-06
2019-12-06,14615,2005-09-01,2019-12-06
2019-12-06,14846,2005-10-01,2019-12-06
2019-12-06,14885,2005-11-01,2019-12-06
2019-12-06,17103,2005-12-01,2019-12-06
2019-12-06,15257,2006-01-01,2019-12-06
2019-12-06,14681,2006-02-01,2019-12-06
2019-12-06,16174,2006-03-01,2019-12-06
2019-12-06,15225,2006-04-01,2019-12-06
2019-12-06,16271,2006-05-01,2019-12-06
2019-12-06,15720,2006-06-01,2019-12-06
2019-12-06,15426,2006-07-01,2019-12-06
2019-12-06,16092,2006-08-01,2019-12-06
2019-12-06,15483,2006-09-01,2019-12-06
2019-12-06,16382,2006-10-01,2019-12-06
2019-12-06,16252,2006-11-01,2019-12-06
