realtime_start,value,date,realtime_end
2019-12-06,3356,2009-11-01,2019-12-06
2019-12-06,4625,2009-12-01,2019-12-06
2019-12-06,2878,2010-01-01,2019-12-06
2019-12-06,2916,2010-02-01,2019-12-06
2019-12-06,3214,2010-03-01,2019-12-06
2019-12-06,3310,2010-04-01,2019-12-06
2019-12-06,3467,2010-05-01,2019-12-06
2019-12-06,3438,2010-06-01,2019-12-06
2019-12-06,3657,2010-07-01,2019-12-06
2019-12-06,3454,2010-08-01,2019-12-06
2019-12-06,3365,2010-09-01,2019-12-06
2019-12-06,3497,2010-10-01,2019-12-06
2019-12-06,3524,2010-11-01,2019-12-06
2019-12-06,4681,2010-12-01,2019-12-06
2019-12-06,2888,2011-01-01,2019-12-06
2019-12-06,2984,2011-02-01,2019-12-06
2019-12-06,3249,2011-03-01,2019-12-06
2019-12-06,3363,2011-04-01,2019-12-06
2019-12-06,3471,2011-05-01,2019-12-06
2019-12-06,3551,2011-06-01,2019-12-06
2019-12-06,3740,2011-07-01,2019-12-06
2019-12-06,3576,2011-08-01,2019-12-06
2019-12-06,3517,2011-09-01,2019-12-06
2019-12-06,3515,2011-10-01,2019-12-06
2019-12-06,3646,2011-11-01,2019-12-06
2019-12-06,4892,2011-12-01,2019-12-06
2019-12-06,2995,2012-01-01,2019-12-06
2019-12-06,3202,2012-02-01,2019-12-06
2019-12-06,3550,2012-03-01,2019-12-06
2019-12-06,3409,2012-04-01,2019-12-06
2019-12-06,3786,2012-05-01,2019-12-06
2019-12-06,3816,2012-06-01,2019-12-06
2019-12-06,3733,2012-07-01,2019-12-06
2019-12-06,3752,2012-08-01,2019-12-06
2019-12-06,3503,2012-09-01,2019-12-06
2019-12-06,3626,2012-10-01,2019-12-06
2019-12-06,3869,2012-11-01,2019-12-06
2019-12-06,5124,2012-12-01,2019-12-06
2019-12-06,3155,2013-01-01,2019-12-06
2019-12-06,3227,2013-02-01,2019-12-06
2019-12-06,3624,2013-03-01,2019-12-06
2019-12-06,3488,2013-04-01,2019-12-06
2019-12-06,3947,2013-05-01,2019-12-06
2019-12-06,3809,2013-06-01,2019-12-06
2019-12-06,4034,2013-07-01,2019-12-06
2019-12-06,4100,2013-08-01,2019-12-06
2019-12-06,3631,2013-09-01,2019-12-06
2019-12-06,3787,2013-10-01,2019-12-06
2019-12-06,4059,2013-11-01,2019-12-06
2019-12-06,5215,2013-12-01,2019-12-06
2019-12-06,3381,2014-01-01,2019-12-06
2019-12-06,3310,2014-02-01,2019-12-06
2019-12-06,3652,2014-03-01,2019-12-06
2019-12-06,3702,2014-04-01,2019-12-06
2019-12-06,4165,2014-05-01,2019-12-06
2019-12-06,4036,2014-06-01,2019-12-06
2019-12-06,4242,2014-07-01,2019-12-06
2019-12-06,4219,2014-08-01,2019-12-06
2019-12-06,3814,2014-09-01,2019-12-06
2019-12-06,4090,2014-10-01,2019-12-06
2019-12-06,4103,2014-11-01,2019-12-06
2019-12-06,5572,2014-12-01,2019-12-06
2019-12-06,3572,2015-01-01,2019-12-06
2019-12-06,3482,2015-02-01,2019-12-06
2019-12-06,3857,2015-03-01,2019-12-06
2019-12-06,3867,2015-04-01,2019-12-06
2019-12-06,4335,2015-05-01,2019-12-06
2019-12-06,4217,2015-06-01,2019-12-06
2019-12-06,4532,2015-07-01,2019-12-06
2019-12-06,4260,2015-08-01,2019-12-06
2019-12-06,4073,2015-09-01,2019-12-06
2019-12-06,4273,2015-10-01,2019-12-06
2019-12-06,4266,2015-11-01,2019-12-06
2019-12-06,5816,2015-12-01,2019-12-06
2019-12-06,3604,2016-01-01,2019-12-06
2019-12-06,3765,2016-02-01,2019-12-06
2019-12-06,4041,2016-03-01,2019-12-06
2019-12-06,4103,2016-04-01,2019-12-06
2019-12-06,4390,2016-05-01,2019-12-06
2019-12-06,4461,2016-06-01,2019-12-06
2019-12-06,4737,2016-07-01,2019-12-06
2019-12-06,4467,2016-08-01,2019-12-06
2019-12-06,4423,2016-09-01,2019-12-06
2019-12-06,4428,2016-10-01,2019-12-06
2019-12-06,4668,2016-11-01,2019-12-06
2019-12-06,6048,2016-12-01,2019-12-06
2019-12-06,3734,2017-01-01,2019-12-06
2019-12-06,3768,2017-02-01,2019-12-06
2019-12-06,4260,2017-03-01,2019-12-06
2019-12-06,4268,2017-04-01,2019-12-06
2019-12-06,4667,2017-05-01,2019-12-06
2019-12-06,4699,2017-06-01,2019-12-06
2019-12-06,4824,2017-07-01,2019-12-06
2019-12-06,4673,2017-08-01,2019-12-06
2019-12-06,4565,2017-09-01,2019-12-06
2019-12-06,4565,2017-10-01,2019-12-06
2019-12-06,4878,2017-11-01,2019-12-06
2019-12-06,6282,2017-12-01,2019-12-06
2019-12-06,3992,2018-01-01,2019-12-06
2019-12-06,3993,2018-02-01,2019-12-06
2019-12-06,4673,2018-03-01,2019-12-06
2019-12-06,4364,2018-04-01,2019-12-06
2019-12-06,4955,2018-05-01,2019-12-06
2019-12-06,4995,2018-06-01,2019-12-06
2019-12-06,5016,2018-07-01,2019-12-06
2019-12-06,4951,2018-08-01,2019-12-06
2019-12-06,4646,2018-09-01,2019-12-06
2019-12-06,4786,2018-10-01,2019-12-06
2019-12-06,5181,2018-11-01,2019-12-06
2019-12-06,6446,2018-12-01,2019-12-06
2019-12-06,4135,2019-01-01,2019-12-06
2019-12-06,4117,2019-02-01,2019-12-06
2019-12-06,4674,2019-03-01,2019-12-06
2019-12-06,4582,2019-04-01,2019-12-06
2019-12-06,5107,2019-05-01,2019-12-06
2019-12-06,5006,2019-06-01,2019-12-06
2019-12-06,5241,2019-07-01,2019-12-06
2019-12-06,5268,2019-08-01,2019-12-06
2019-12-06,4674,2019-09-01,2019-12-06
