realtime_start,value,date,realtime_end
2019-12-06,323236,2006-09-01,2019-12-06
2019-12-06,322678,2006-10-01,2019-12-06
2019-12-06,323343,2006-11-01,2019-12-06
2019-12-06,326849,2006-12-01,2019-12-06
2019-12-06,327181,2007-01-01,2019-12-06
2019-12-06,327953,2007-02-01,2019-12-06
2019-12-06,330579,2007-03-01,2019-12-06
2019-12-06,329560,2007-04-01,2019-12-06
2019-12-06,334202,2007-05-01,2019-12-06
2019-12-06,331076,2007-06-01,2019-12-06
2019-12-06,332342,2007-07-01,2019-12-06
2019-12-06,334169,2007-08-01,2019-12-06
2019-12-06,335442,2007-09-01,2019-12-06
2019-12-06,337530,2007-10-01,2019-12-06
2019-12-06,341133,2007-11-01,2019-12-06
2019-12-06,336189,2007-12-01,2019-12-06
2019-12-06,337412,2008-01-01,2019-12-06
2019-12-06,334584,2008-02-01,2019-12-06
2019-12-06,335193,2008-03-01,2019-12-06
2019-12-06,334843,2008-04-01,2019-12-06
2019-12-06,337947,2008-05-01,2019-12-06
2019-12-06,338311,2008-06-01,2019-12-06
2019-12-06,336771,2008-07-01,2019-12-06
2019-12-06,334045,2008-08-01,2019-12-06
2019-12-06,328343,2008-09-01,2019-12-06
2019-12-06,314830,2008-10-01,2019-12-06
2019-12-06,301332,2008-11-01,2019-12-06
2019-12-06,294025,2008-12-01,2019-12-06
2019-12-06,298673,2009-01-01,2019-12-06
2019-12-06,297631,2009-02-01,2019-12-06
2019-12-06,292300,2009-03-01,2019-12-06
2019-12-06,293614,2009-04-01,2019-12-06
2019-12-06,296501,2009-05-01,2019-12-06
2019-12-06,302169,2009-06-01,2019-12-06
2019-12-06,302802,2009-07-01,2019-12-06
2019-12-06,309023,2009-08-01,2019-12-06
2019-12-06,301033,2009-09-01,2019-12-06
2019-12-06,304154,2009-10-01,2019-12-06
2019-12-06,306675,2009-11-01,2019-12-06
2019-12-06,308413,2009-12-01,2019-12-06
2019-12-06,308529,2010-01-01,2019-12-06
2019-12-06,308520,2010-02-01,2019-12-06
2019-12-06,316269,2010-03-01,2019-12-06
2019-12-06,318612,2010-04-01,2019-12-06
2019-12-06,315356,2010-05-01,2019-12-06
2019-12-06,315250,2010-06-01,2019-12-06
2019-12-06,315546,2010-07-01,2019-12-06
2019-12-06,317345,2010-08-01,2019-12-06
2019-12-06,319914,2010-09-01,2019-12-06
2019-12-06,324043,2010-10-01,2019-12-06
2019-12-06,327635,2010-11-01,2019-12-06
2019-12-06,329741,2010-12-01,2019-12-06
2019-12-06,332140,2011-01-01,2019-12-06
2019-12-06,334674,2011-02-01,2019-12-06
2019-12-06,337935,2011-03-01,2019-12-06
2019-12-06,340149,2011-04-01,2019-12-06
2019-12-06,339232,2011-05-01,2019-12-06
2019-12-06,341657,2011-06-01,2019-12-06
2019-12-06,341274,2011-07-01,2019-12-06
2019-12-06,342228,2011-08-01,2019-12-06
2019-12-06,345696,2011-09-01,2019-12-06
2019-12-06,347717,2011-10-01,2019-12-06
2019-12-06,349352,2011-11-01,2019-12-06
2019-12-06,349973,2011-12-01,2019-12-06
2019-12-06,352610,2012-01-01,2019-12-06
2019-12-06,357233,2012-02-01,2019-12-06
2019-12-06,358862,2012-03-01,2019-12-06
2019-12-06,356550,2012-04-01,2019-12-06
2019-12-06,356050,2012-05-01,2019-12-06
2019-12-06,352556,2012-06-01,2019-12-06
2019-12-06,353782,2012-07-01,2019-12-06
2019-12-06,358397,2012-08-01,2019-12-06
2019-12-06,361281,2012-09-01,2019-12-06
2019-12-06,362129,2012-10-01,2019-12-06
2019-12-06,363013,2012-11-01,2019-12-06
2019-12-06,364299,2012-12-01,2019-12-06
2019-12-06,367136,2013-01-01,2019-12-06
2019-12-06,372356,2013-02-01,2019-12-06
2019-12-06,369184,2013-03-01,2019-12-06
2019-12-06,367498,2013-04-01,2019-12-06
2019-12-06,369367,2013-05-01,2019-12-06
2019-12-06,370842,2013-06-01,2019-12-06
2019-12-06,373506,2013-07-01,2019-12-06
2019-12-06,372534,2013-08-01,2019-12-06
2019-12-06,372024,2013-09-01,2019-12-06
2019-12-06,373308,2013-10-01,2019-12-06
2019-12-06,373969,2013-11-01,2019-12-06
2019-12-06,376505,2013-12-01,2019-12-06
2019-12-06,372733,2014-01-01,2019-12-06
2019-12-06,378225,2014-02-01,2019-12-06
2019-12-06,381925,2014-03-01,2019-12-06
2019-12-06,386549,2014-04-01,2019-12-06
2019-12-06,386876,2014-05-01,2019-12-06
2019-12-06,387554,2014-06-01,2019-12-06
2019-12-06,388119,2014-07-01,2019-12-06
2019-12-06,391346,2014-08-01,2019-12-06
2019-12-06,389737,2014-09-01,2019-12-06
2019-12-06,390428,2014-10-01,2019-12-06
2019-12-06,391684,2014-11-01,2019-12-06
2019-12-06,388533,2014-12-01,2019-12-06
2019-12-06,385672,2015-01-01,2019-12-06
2019-12-06,384783,2015-02-01,2019-12-06
2019-12-06,390642,2015-03-01,2019-12-06
2019-12-06,390974,2015-04-01,2019-12-06
2019-12-06,394401,2015-05-01,2019-12-06
2019-12-06,395076,2015-06-01,2019-12-06
2019-12-06,397918,2015-07-01,2019-12-06
2019-12-06,397665,2015-08-01,2019-12-06
2019-12-06,396260,2015-09-01,2019-12-06
2019-12-06,394829,2015-10-01,2019-12-06
2019-12-06,396164,2015-11-01,2019-12-06
2019-12-06,397132,2015-12-01,2019-12-06
2019-12-06,395370,2016-01-01,2019-12-06
2019-12-06,398143,2016-02-01,2019-12-06
2019-12-06,396856,2016-03-01,2019-12-06
2019-12-06,398989,2016-04-01,2019-12-06
2019-12-06,400234,2016-05-01,2019-12-06
2019-12-06,404730,2016-06-01,2019-12-06
2019-12-06,404494,2016-07-01,2019-12-06
2019-12-06,404578,2016-08-01,2019-12-06
2019-12-06,406362,2016-09-01,2019-12-06
2019-12-06,407921,2016-10-01,2019-12-06
2019-12-06,406599,2016-11-01,2019-12-06
2019-12-06,412436,2016-12-01,2019-12-06
2019-12-06,416299,2017-01-01,2019-12-06
2019-12-06,415060,2017-02-01,2019-12-06
2019-12-06,414214,2017-03-01,2019-12-06
2019-12-06,417247,2017-04-01,2019-12-06
2019-12-06,415000,2017-05-01,2019-12-06
2019-12-06,417072,2017-06-01,2019-12-06
2019-12-06,417658,2017-07-01,2019-12-06
2019-12-06,418332,2017-08-01,2019-12-06
2019-12-06,427552,2017-09-01,2019-12-06
2019-12-06,428663,2017-10-01,2019-12-06
2019-12-06,431718,2017-11-01,2019-12-06
2019-12-06,433706,2017-12-01,2019-12-06
2019-12-06,434453,2018-01-01,2019-12-06
2019-12-06,434970,2018-02-01,2019-12-06
2019-12-06,434200,2018-03-01,2019-12-06
2019-12-06,436873,2018-04-01,2019-12-06
2019-12-06,441597,2018-05-01,2019-12-06
2019-12-06,441099,2018-06-01,2019-12-06
2019-12-06,443270,2018-07-01,2019-12-06
2019-12-06,441704,2018-08-01,2019-12-06
2019-12-06,442814,2018-09-01,2019-12-06
2019-12-06,448284,2018-10-01,2019-12-06
2019-12-06,448292,2018-11-01,2019-12-06
2019-12-06,438003,2018-12-01,2019-12-06
2019-12-06,445249,2019-01-01,2019-12-06
2019-12-06,442081,2019-02-01,2019-12-06
2019-12-06,450752,2019-03-01,2019-12-06
2019-12-06,452232,2019-04-01,2019-12-06
2019-12-06,454135,2019-05-01,2019-12-06
2019-12-06,455546,2019-06-01,2019-12-06
2019-12-06,458974,2019-07-01,2019-12-06
2019-12-06,461893,2019-08-01,2019-12-06
2019-12-06,459640,2019-09-01,2019-12-06
