realtime_start,value,date,realtime_end
2019-12-06,407615,2001-09-01,2019-12-06
2019-12-06,396270,2001-10-01,2019-12-06
2019-12-06,392876,2001-11-01,2019-12-06
2019-12-06,393663,2001-12-01,2019-12-06
2019-12-06,395867,2002-01-01,2019-12-06
2019-12-06,397910,2002-02-01,2019-12-06
2019-12-06,396186,2002-03-01,2019-12-06
2019-12-06,396565,2002-04-01,2019-12-06
2019-12-06,400809,2002-05-01,2019-12-06
2019-12-06,401467,2002-06-01,2019-12-06
2019-12-06,405284,2002-07-01,2019-12-06
2019-12-06,404653,2002-08-01,2019-12-06
2019-12-06,409780,2002-09-01,2019-12-06
2019-12-06,411981,2002-10-01,2019-12-06
2019-12-06,413852,2002-11-01,2019-12-06
2019-12-06,415185,2002-12-01,2019-12-06
2019-12-06,417365,2003-01-01,2019-12-06
2019-12-06,421512,2003-02-01,2019-12-06
2019-12-06,423156,2003-03-01,2019-12-06
2019-12-06,424367,2003-04-01,2019-12-06
2019-12-06,422112,2003-05-01,2019-12-06
2019-12-06,422919,2003-06-01,2019-12-06
2019-12-06,423479,2003-07-01,2019-12-06
2019-12-06,418721,2003-08-01,2019-12-06
2019-12-06,424317,2003-09-01,2019-12-06
2019-12-06,427462,2003-10-01,2019-12-06
2019-12-06,430161,2003-11-01,2019-12-06
2019-12-06,431219,2003-12-01,2019-12-06
2019-12-06,432076,2004-01-01,2019-12-06
2019-12-06,435509,2004-02-01,2019-12-06
2019-12-06,440705,2004-03-01,2019-12-06
2019-12-06,446495,2004-04-01,2019-12-06
2019-12-06,446393,2004-05-01,2019-12-06
2019-12-06,451770,2004-06-01,2019-12-06
2019-12-06,454032,2004-07-01,2019-12-06
2019-12-06,457271,2004-08-01,2019-12-06
2019-12-06,456162,2004-09-01,2019-12-06
2019-12-06,455096,2004-10-01,2019-12-06
2019-12-06,459431,2004-11-01,2019-12-06
2019-12-06,460394,2004-12-01,2019-12-06
2019-12-06,461016,2005-01-01,2019-12-06
2019-12-06,462872,2005-02-01,2019-12-06
2019-12-06,464979,2005-03-01,2019-12-06
2019-12-06,465861,2005-04-01,2019-12-06
2019-12-06,465988,2005-05-01,2019-12-06
2019-12-06,463147,2005-06-01,2019-12-06
2019-12-06,452724,2005-07-01,2019-12-06
2019-12-06,455534,2005-08-01,2019-12-06
2019-12-06,460270,2005-09-01,2019-12-06
2019-12-06,461942,2005-10-01,2019-12-06
2019-12-06,467074,2005-11-01,2019-12-06
2019-12-06,471700,2005-12-01,2019-12-06
2019-12-06,474302,2006-01-01,2019-12-06
2019-12-06,473254,2006-02-01,2019-12-06
2019-12-06,479481,2006-03-01,2019-12-06
2019-12-06,477862,2006-04-01,2019-12-06
2019-12-06,484518,2006-05-01,2019-12-06
2019-12-06,488787,2006-06-01,2019-12-06
2019-12-06,485766,2006-07-01,2019-12-06
2019-12-06,487446,2006-08-01,2019-12-06
2019-12-06,485983,2006-09-01,2019-12-06
2019-12-06,485583,2006-10-01,2019-12-06
2019-12-06,484834,2006-11-01,2019-12-06
2019-12-06,486412,2006-12-01,2019-12-06
2019-12-06,488010,2007-01-01,2019-12-06
2019-12-06,489691,2007-02-01,2019-12-06
2019-12-06,487268,2007-03-01,2019-12-06
2019-12-06,489640,2007-04-01,2019-12-06
2019-12-06,492929,2007-05-01,2019-12-06
2019-12-06,496146,2007-06-01,2019-12-06
2019-12-06,497100,2007-07-01,2019-12-06
2019-12-06,500179,2007-08-01,2019-12-06
2019-12-06,499246,2007-09-01,2019-12-06
2019-12-06,500684,2007-10-01,2019-12-06
2019-12-06,500361,2007-11-01,2019-12-06
2019-12-06,500578,2007-12-01,2019-12-06
2019-12-06,502933,2008-01-01,2019-12-06
2019-12-06,502967,2008-02-01,2019-12-06
2019-12-06,498183,2008-03-01,2019-12-06
2019-12-06,499627,2008-04-01,2019-12-06
2019-12-06,498193,2008-05-01,2019-12-06
2019-12-06,497072,2008-06-01,2019-12-06
2019-12-06,500931,2008-07-01,2019-12-06
2019-12-06,495696,2008-08-01,2019-12-06
2019-12-06,495361,2008-09-01,2019-12-06
2019-12-06,494626,2008-10-01,2019-12-06
2019-12-06,485385,2008-11-01,2019-12-06
2019-12-06,477177,2008-12-01,2019-12-06
2019-12-06,468879,2009-01-01,2019-12-06
2019-12-06,463055,2009-02-01,2019-12-06
2019-12-06,458110,2009-03-01,2019-12-06
2019-12-06,452664,2009-04-01,2019-12-06
2019-12-06,444278,2009-05-01,2019-12-06
2019-12-06,439315,2009-06-01,2019-12-06
2019-12-06,434077,2009-07-01,2019-12-06
2019-12-06,422755,2009-08-01,2019-12-06
2019-12-06,425411,2009-09-01,2019-12-06
2019-12-06,428143,2009-10-01,2019-12-06
2019-12-06,428631,2009-11-01,2019-12-06
2019-12-06,429200,2009-12-01,2019-12-06
2019-12-06,429408,2010-01-01,2019-12-06
2019-12-06,430673,2010-02-01,2019-12-06
2019-12-06,434370,2010-03-01,2019-12-06
2019-12-06,435833,2010-04-01,2019-12-06
2019-12-06,435901,2010-05-01,2019-12-06
2019-12-06,440819,2010-06-01,2019-12-06
2019-12-06,443973,2010-07-01,2019-12-06
2019-12-06,447876,2010-08-01,2019-12-06
2019-12-06,452383,2010-09-01,2019-12-06
2019-12-06,451687,2010-10-01,2019-12-06
2019-12-06,452492,2010-11-01,2019-12-06
2019-12-06,454597,2010-12-01,2019-12-06
2019-12-06,454795,2011-01-01,2019-12-06
2019-12-06,452399,2011-02-01,2019-12-06
2019-12-06,459560,2011-03-01,2019-12-06
2019-12-06,459972,2011-04-01,2019-12-06
2019-12-06,461375,2011-05-01,2019-12-06
2019-12-06,462106,2011-06-01,2019-12-06
2019-12-06,460444,2011-07-01,2019-12-06
2019-12-06,465406,2011-08-01,2019-12-06
2019-12-06,466124,2011-09-01,2019-12-06
2019-12-06,466695,2011-10-01,2019-12-06
2019-12-06,469980,2011-11-01,2019-12-06
2019-12-06,470759,2011-12-01,2019-12-06
2019-12-06,473465,2012-01-01,2019-12-06
2019-12-06,477351,2012-02-01,2019-12-06
2019-12-06,481223,2012-03-01,2019-12-06
2019-12-06,484472,2012-04-01,2019-12-06
2019-12-06,490023,2012-05-01,2019-12-06
2019-12-06,492662,2012-06-01,2019-12-06
2019-12-06,496734,2012-07-01,2019-12-06
2019-12-06,500074,2012-08-01,2019-12-06
2019-12-06,499918,2012-09-01,2019-12-06
2019-12-06,502577,2012-10-01,2019-12-06
2019-12-06,503903,2012-11-01,2019-12-06
2019-12-06,505315,2012-12-01,2019-12-06
2019-12-06,513161,2013-01-01,2019-12-06
2019-12-06,514991,2013-02-01,2019-12-06
2019-12-06,512930,2013-03-01,2019-12-06
2019-12-06,515636,2013-04-01,2019-12-06
2019-12-06,519262,2013-05-01,2019-12-06
2019-12-06,519616,2013-06-01,2019-12-06
2019-12-06,522229,2013-07-01,2019-12-06
2019-12-06,524592,2013-08-01,2019-12-06
2019-12-06,528827,2013-09-01,2019-12-06
2019-12-06,534137,2013-10-01,2019-12-06
2019-12-06,540378,2013-11-01,2019-12-06
2019-12-06,543376,2013-12-01,2019-12-06
2019-12-06,545817,2014-01-01,2019-12-06
2019-12-06,545198,2014-02-01,2019-12-06
2019-12-06,545607,2014-03-01,2019-12-06
2019-12-06,547449,2014-04-01,2019-12-06
2019-12-06,548900,2014-05-01,2019-12-06
2019-12-06,550560,2014-06-01,2019-12-06
2019-12-06,556160,2014-07-01,2019-12-06
2019-12-06,555181,2014-08-01,2019-12-06
2019-12-06,555815,2014-09-01,2019-12-06
2019-12-06,559073,2014-10-01,2019-12-06
2019-12-06,557056,2014-11-01,2019-12-06
2019-12-06,560416,2014-12-01,2019-12-06
2019-12-06,559477,2015-01-01,2019-12-06
2019-12-06,561434,2015-02-01,2019-12-06
2019-12-06,562637,2015-03-01,2019-12-06
2019-12-06,568238,2015-04-01,2019-12-06
2019-12-06,565838,2015-05-01,2019-12-06
2019-12-06,570055,2015-06-01,2019-12-06
2019-12-06,574677,2015-07-01,2019-12-06
2019-12-06,576136,2015-08-01,2019-12-06
2019-12-06,582187,2015-09-01,2019-12-06
2019-12-06,584582,2015-10-01,2019-12-06
2019-12-06,585103,2015-11-01,2019-12-06
2019-12-06,587438,2015-12-01,2019-12-06
2019-12-06,588122,2016-01-01,2019-12-06
2019-12-06,590729,2016-02-01,2019-12-06
2019-12-06,598576,2016-03-01,2019-12-06
2019-12-06,598302,2016-04-01,2019-12-06
2019-12-06,600449,2016-05-01,2019-12-06
2019-12-06,602547,2016-06-01,2019-12-06
2019-12-06,601838,2016-07-01,2019-12-06
2019-12-06,604479,2016-08-01,2019-12-06
2019-12-06,608563,2016-09-01,2019-12-06
