realtime_start,value,date,realtime_end
2019-12-06,17102,2006-08-01,2019-12-06
2019-12-06,17351,2006-09-01,2019-12-06
2019-12-06,17462,2006-10-01,2019-12-06
2019-12-06,17401,2006-11-01,2019-12-06
2019-12-06,17704,2006-12-01,2019-12-06
2019-12-06,17558,2007-01-01,2019-12-06
2019-12-06,17989,2007-02-01,2019-12-06
2019-12-06,18149,2007-03-01,2019-12-06
2019-12-06,18143,2007-04-01,2019-12-06
2019-12-06,18421,2007-05-01,2019-12-06
2019-12-06,18586,2007-06-01,2019-12-06
2019-12-06,19087,2007-07-01,2019-12-06
2019-12-06,18920,2007-08-01,2019-12-06
2019-12-06,19012,2007-09-01,2019-12-06
2019-12-06,19323,2007-10-01,2019-12-06
2019-12-06,19603,2007-11-01,2019-12-06
2019-12-06,18719,2007-12-01,2019-12-06
2019-12-06,18688,2008-01-01,2019-12-06
2019-12-06,18729,2008-02-01,2019-12-06
2019-12-06,18891,2008-03-01,2019-12-06
2019-12-06,19293,2008-04-01,2019-12-06
2019-12-06,19478,2008-05-01,2019-12-06
2019-12-06,19472,2008-06-01,2019-12-06
2019-12-06,19673,2008-07-01,2019-12-06
2019-12-06,19387,2008-08-01,2019-12-06
2019-12-06,19482,2008-09-01,2019-12-06
2019-12-06,19010,2008-10-01,2019-12-06
2019-12-06,18197,2008-11-01,2019-12-06
2019-12-06,18383,2008-12-01,2019-12-06
2019-12-06,18702,2009-01-01,2019-12-06
2019-12-06,18832,2009-02-01,2019-12-06
2019-12-06,18701,2009-03-01,2019-12-06
2019-12-06,18816,2009-04-01,2019-12-06
2019-12-06,19070,2009-05-01,2019-12-06
2019-12-06,19455,2009-06-01,2019-12-06
2019-12-06,19839,2009-07-01,2019-12-06
2019-12-06,19933,2009-08-01,2019-12-06
2019-12-06,20151,2009-09-01,2019-12-06
2019-12-06,20204,2009-10-01,2019-12-06
2019-12-06,20389,2009-11-01,2019-12-06
2019-12-06,20550,2009-12-01,2019-12-06
2019-12-06,20726,2010-01-01,2019-12-06
2019-12-06,20742,2010-02-01,2019-12-06
2019-12-06,21521,2010-03-01,2019-12-06
2019-12-06,21458,2010-04-01,2019-12-06
2019-12-06,21459,2010-05-01,2019-12-06
2019-12-06,21995,2010-06-01,2019-12-06
2019-12-06,21793,2010-07-01,2019-12-06
2019-12-06,22362,2010-08-01,2019-12-06
2019-12-06,22426,2010-09-01,2019-12-06
2019-12-06,22561,2010-10-01,2019-12-06
2019-12-06,22567,2010-11-01,2019-12-06
2019-12-06,22820,2010-12-01,2019-12-06
2019-12-06,23715,2011-01-01,2019-12-06
2019-12-06,23325,2011-02-01,2019-12-06
2019-12-06,23603,2011-03-01,2019-12-06
2019-12-06,23785,2011-04-01,2019-12-06
2019-12-06,24122,2011-05-01,2019-12-06
2019-12-06,24301,2011-06-01,2019-12-06
2019-12-06,24424,2011-07-01,2019-12-06
2019-12-06,24719,2011-08-01,2019-12-06
2019-12-06,24602,2011-09-01,2019-12-06
2019-12-06,25519,2011-10-01,2019-12-06
2019-12-06,25806,2011-11-01,2019-12-06
2019-12-06,25976,2011-12-01,2019-12-06
2019-12-06,25905,2012-01-01,2019-12-06
2019-12-06,26420,2012-02-01,2019-12-06
2019-12-06,26365,2012-03-01,2019-12-06
2019-12-06,26499,2012-04-01,2019-12-06
2019-12-06,26921,2012-05-01,2019-12-06
2019-12-06,27036,2012-06-01,2019-12-06
2019-12-06,27339,2012-07-01,2019-12-06
2019-12-06,27740,2012-08-01,2019-12-06
2019-12-06,27937,2012-09-01,2019-12-06
2019-12-06,27958,2012-10-01,2019-12-06
2019-12-06,28580,2012-11-01,2019-12-06
2019-12-06,28663,2012-12-01,2019-12-06
2019-12-06,29027,2013-01-01,2019-12-06
2019-12-06,28828,2013-02-01,2019-12-06
2019-12-06,28778,2013-03-01,2019-12-06
2019-12-06,28574,2013-04-01,2019-12-06
2019-12-06,28775,2013-05-01,2019-12-06
2019-12-06,28914,2013-06-01,2019-12-06
2019-12-06,29210,2013-07-01,2019-12-06
2019-12-06,29333,2013-08-01,2019-12-06
2019-12-06,29403,2013-09-01,2019-12-06
2019-12-06,29173,2013-10-01,2019-12-06
2019-12-06,29473,2013-11-01,2019-12-06
2019-12-06,30116,2013-12-01,2019-12-06
2019-12-06,29182,2014-01-01,2019-12-06
2019-12-06,30044,2014-02-01,2019-12-06
2019-12-06,30813,2014-03-01,2019-12-06
2019-12-06,31187,2014-04-01,2019-12-06
2019-12-06,31439,2014-05-01,2019-12-06
2019-12-06,32367,2014-06-01,2019-12-06
2019-12-06,32289,2014-07-01,2019-12-06
2019-12-06,32692,2014-08-01,2019-12-06
2019-12-06,32927,2014-09-01,2019-12-06
2019-12-06,33507,2014-10-01,2019-12-06
2019-12-06,33648,2014-11-01,2019-12-06
2019-12-06,34208,2014-12-01,2019-12-06
2019-12-06,34188,2015-01-01,2019-12-06
2019-12-06,34628,2015-02-01,2019-12-06
2019-12-06,34750,2015-03-01,2019-12-06
2019-12-06,35313,2015-04-01,2019-12-06
2019-12-06,35506,2015-05-01,2019-12-06
2019-12-06,35563,2015-06-01,2019-12-06
2019-12-06,36294,2015-07-01,2019-12-06
2019-12-06,36547,2015-08-01,2019-12-06
2019-12-06,36934,2015-09-01,2019-12-06
2019-12-06,37272,2015-10-01,2019-12-06
2019-12-06,37432,2015-11-01,2019-12-06
2019-12-06,37768,2015-12-01,2019-12-06
2019-12-06,38316,2016-01-01,2019-12-06
2019-12-06,38605,2016-02-01,2019-12-06
2019-12-06,39017,2016-03-01,2019-12-06
2019-12-06,39180,2016-04-01,2019-12-06
2019-12-06,39976,2016-05-01,2019-12-06
2019-12-06,40588,2016-06-01,2019-12-06
2019-12-06,40755,2016-07-01,2019-12-06
2019-12-06,41150,2016-08-01,2019-12-06
2019-12-06,41497,2016-09-01,2019-12-06
2019-12-06,42191,2016-10-01,2019-12-06
2019-12-06,42169,2016-11-01,2019-12-06
2019-12-06,42826,2016-12-01,2019-12-06
2019-12-06,43571,2017-01-01,2019-12-06
2019-12-06,43820,2017-02-01,2019-12-06
2019-12-06,44282,2017-03-01,2019-12-06
2019-12-06,45224,2017-04-01,2019-12-06
2019-12-06,45640,2017-05-01,2019-12-06
2019-12-06,46039,2017-06-01,2019-12-06
2019-12-06,46590,2017-07-01,2019-12-06
2019-12-06,46624,2017-08-01,2019-12-06
2019-12-06,46761,2017-09-01,2019-12-06
2019-12-06,46897,2017-10-01,2019-12-06
2019-12-06,47989,2017-11-01,2019-12-06
2019-12-06,48311,2017-12-01,2019-12-06
2019-12-06,48294,2018-01-01,2019-12-06
2019-12-06,48921,2018-02-01,2019-12-06
2019-12-06,49072,2018-03-01,2019-12-06
2019-12-06,49538,2018-04-01,2019-12-06
2019-12-06,49712,2018-05-01,2019-12-06
2019-12-06,50377,2018-06-01,2019-12-06
2019-12-06,50856,2018-07-01,2019-12-06
2019-12-06,51198,2018-08-01,2019-12-06
2019-12-06,52081,2018-09-01,2019-12-06
2019-12-06,52301,2018-10-01,2019-12-06
2019-12-06,53305,2018-11-01,2019-12-06
2019-12-06,48157,2018-12-01,2019-12-06
2019-12-06,53798,2019-01-01,2019-12-06
2019-12-06,54401,2019-02-01,2019-12-06
2019-12-06,55015,2019-03-01,2019-12-06
2019-12-06,55523,2019-04-01,2019-12-06
2019-12-06,56798,2019-05-01,2019-12-06
2019-12-06,57890,2019-06-01,2019-12-06
2019-12-06,58796,2019-07-01,2019-12-06
2019-12-06,59579,2019-08-01,2019-12-06
2019-12-06,59817,2019-09-01,2019-12-06
