realtime_start,value,date,realtime_end
2019-12-06,50680,1999-04-01,2019-12-06
2019-12-06,53277,1999-05-01,2019-12-06
2019-12-06,54565,1999-06-01,2019-12-06
2019-12-06,54023,1999-07-01,2019-12-06
2019-12-06,55555,1999-08-01,2019-12-06
2019-12-06,51570,1999-09-01,2019-12-06
2019-12-06,49379,1999-10-01,2019-12-06
2019-12-06,47695,1999-11-01,2019-12-06
2019-12-06,48311,1999-12-01,2019-12-06
2019-12-06,47032,2000-01-01,2019-12-06
2019-12-06,53501,2000-02-01,2019-12-06
2019-12-06,59381,2000-03-01,2019-12-06
2019-12-06,51683,2000-04-01,2019-12-06
2019-12-06,57481,2000-05-01,2019-12-06
2019-12-06,57235,2000-06-01,2019-12-06
2019-12-06,52953,2000-07-01,2019-12-06
2019-12-06,56931,2000-08-01,2019-12-06
2019-12-06,52112,2000-09-01,2019-12-06
2019-12-06,50745,2000-10-01,2019-12-06
2019-12-06,46458,2000-11-01,2019-12-06
2019-12-06,44611,2000-12-01,2019-12-06
2019-12-06,47306,2001-01-01,2019-12-06
2019-12-06,49251,2001-02-01,2019-12-06
2019-12-06,56675,2001-03-01,2019-12-06
2019-12-06,52336,2001-04-01,2019-12-06
2019-12-06,58144,2001-05-01,2019-12-06
2019-12-06,57024,2001-06-01,2019-12-06
2019-12-06,54088,2001-07-01,2019-12-06
2019-12-06,58125,2001-08-01,2019-12-06
2019-12-06,48652,2001-09-01,2019-12-06
2019-12-06,65947,2001-10-01,2019-12-06
2019-12-06,52687,2001-11-01,2019-12-06
2019-12-06,49178,2001-12-01,2019-12-06
2019-12-06,48146,2002-01-01,2019-12-06
2019-12-06,49591,2002-02-01,2019-12-06
2019-12-06,54904,2002-03-01,2019-12-06
2019-12-06,54982,2002-04-01,2019-12-06
2019-12-06,55678,2002-05-01,2019-12-06
2019-12-06,55376,2002-06-01,2019-12-06
2019-12-06,60595,2002-07-01,2019-12-06
2019-12-06,63686,2002-08-01,2019-12-06
2019-12-06,51582,2002-09-01,2019-12-06
2019-12-06,52271,2002-10-01,2019-12-06
2019-12-06,47747,2002-11-01,2019-12-06
2019-12-06,51201,2002-12-01,2019-12-06
2019-12-06,49170,2003-01-01,2019-12-06
2019-12-06,47673,2003-02-01,2019-12-06
2019-12-06,56000,2003-03-01,2019-12-06
2019-12-06,55764,2003-04-01,2019-12-06
2019-12-06,59506,2003-05-01,2019-12-06
2019-12-06,58090,2003-06-01,2019-12-06
2019-12-06,61433,2003-07-01,2019-12-06
2019-12-06,61356,2003-08-01,2019-12-06
2019-12-06,55297,2003-09-01,2019-12-06
2019-12-06,53065,2003-10-01,2019-12-06
2019-12-06,48537,2003-11-01,2019-12-06
2019-12-06,53314,2003-12-01,2019-12-06
2019-12-06,47864,2004-01-01,2019-12-06
2019-12-06,50584,2004-02-01,2019-12-06
2019-12-06,60638,2004-03-01,2019-12-06
2019-12-06,55578,2004-04-01,2019-12-06
2019-12-06,59332,2004-05-01,2019-12-06
2019-12-06,57264,2004-06-01,2019-12-06
2019-12-06,60858,2004-07-01,2019-12-06
2019-12-06,59246,2004-08-01,2019-12-06
2019-12-06,57973,2004-09-01,2019-12-06
2019-12-06,53128,2004-10-01,2019-12-06
2019-12-06,50718,2004-11-01,2019-12-06
2019-12-06,57370,2004-12-01,2019-12-06
2019-12-06,47706,2005-01-01,2019-12-06
2019-12-06,50927,2005-02-01,2019-12-06
2019-12-06,61437,2005-03-01,2019-12-06
2019-12-06,58535,2005-04-01,2019-12-06
2019-12-06,59474,2005-05-01,2019-12-06
2019-12-06,65585,2005-06-01,2019-12-06
2019-12-06,69231,2005-07-01,2019-12-06
2019-12-06,62506,2005-08-01,2019-12-06
2019-12-06,53141,2005-09-01,2019-12-06
2019-12-06,47958,2005-10-01,2019-12-06
2019-12-06,49730,2005-11-01,2019-12-06
2019-12-06,55717,2005-12-01,2019-12-06
2019-12-06,50629,2006-01-01,2019-12-06
2019-12-06,51314,2006-02-01,2019-12-06
2019-12-06,62921,2006-03-01,2019-12-06
2019-12-06,56863,2006-04-01,2019-12-06
2019-12-06,61023,2006-05-01,2019-12-06
2019-12-06,60477,2006-06-01,2019-12-06
2019-12-06,61957,2006-07-01,2019-12-06
2019-12-06,63872,2006-08-01,2019-12-06
2019-12-06,55786,2006-09-01,2019-12-06
2019-12-06,53468,2006-10-01,2019-12-06
2019-12-06,51710,2006-11-01,2019-12-06
2019-12-06,55602,2006-12-01,2019-12-06
2019-12-06,50920,2007-01-01,2019-12-06
2019-12-06,53146,2007-02-01,2019-12-06
2019-12-06,63462,2007-03-01,2019-12-06
2019-12-06,57632,2007-04-01,2019-12-06
2019-12-06,63279,2007-05-01,2019-12-06
2019-12-06,59095,2007-06-01,2019-12-06
2019-12-06,59393,2007-07-01,2019-12-06
2019-12-06,64017,2007-08-01,2019-12-06
2019-12-06,55806,2007-09-01,2019-12-06
2019-12-06,56263,2007-10-01,2019-12-06
2019-12-06,51284,2007-11-01,2019-12-06
2019-12-06,53410,2007-12-01,2019-12-06
2019-12-06,49775,2008-01-01,2019-12-06
2019-12-06,51502,2008-02-01,2019-12-06
2019-12-06,57091,2008-03-01,2019-12-06
2019-12-06,53864,2008-04-01,2019-12-06
2019-12-06,55396,2008-05-01,2019-12-06
2019-12-06,49500,2008-06-01,2019-12-06
2019-12-06,50236,2008-07-01,2019-12-06
2019-12-06,51435,2008-08-01,2019-12-06
2019-12-06,44333,2008-09-01,2019-12-06
2019-12-06,39272,2008-10-01,2019-12-06
2019-12-06,34535,2008-11-01,2019-12-06
2019-12-06,38654,2008-12-01,2019-12-06
2019-12-06,36015,2009-01-01,2019-12-06
2019-12-06,35243,2009-02-01,2019-12-06
2019-12-06,40565,2009-03-01,2019-12-06
2019-12-06,39441,2009-04-01,2019-12-06
2019-12-06,41068,2009-05-01,2019-12-06
2019-12-06,42442,2009-06-01,2019-12-06
2019-12-06,45635,2009-07-01,2019-12-06
2019-12-06,49947,2009-08-01,2019-12-06
2019-12-06,37120,2009-09-01,2019-12-06
2019-12-06,40085,2009-10-01,2019-12-06
2019-12-06,36810,2009-11-01,2019-12-06
2019-12-06,42194,2009-12-01,2019-12-06
2019-12-06,37035,2010-01-01,2019-12-06
2019-12-06,37155,2010-02-01,2019-12-06
2019-12-06,49926,2010-03-01,2019-12-06
2019-12-06,47053,2010-04-01,2019-12-06
2019-12-06,48346,2010-05-01,2019-12-06
2019-12-06,46879,2010-06-01,2019-12-06
2019-12-06,49697,2010-07-01,2019-12-06
2019-12-06,48858,2010-08-01,2019-12-06
2019-12-06,45610,2010-09-01,2019-12-06
2019-12-06,45366,2010-10-01,2019-12-06
2019-12-06,43813,2010-11-01,2019-12-06
2019-12-06,49735,2010-12-01,2019-12-06
2019-12-06,43739,2011-01-01,2019-12-06
2019-12-06,46318,2011-02-01,2019-12-06
2019-12-06,55952,2011-03-01,2019-12-06
2019-12-06,51777,2011-04-01,2019-12-06
2019-12-06,51278,2011-05-01,2019-12-06
2019-12-06,51281,2011-06-01,2019-12-06
2019-12-06,51208,2011-07-01,2019-12-06
2019-12-06,52919,2011-08-01,2019-12-06
2019-12-06,50292,2011-09-01,2019-12-06
2019-12-06,49873,2011-10-01,2019-12-06
2019-12-06,48662,2011-11-01,2019-12-06
2019-12-06,55489,2011-12-01,2019-12-06
2019-12-06,47096,2012-01-01,2019-12-06
2019-12-06,52611,2012-02-01,2019-12-06
2019-12-06,61036,2012-03-01,2019-12-06
2019-12-06,54942,2012-04-01,2019-12-06
2019-12-06,60389,2012-05-01,2019-12-06
2019-12-06,56669,2012-06-01,2019-12-06
2019-12-06,56948,2012-07-01,2019-12-06
2019-12-06,61184,2012-08-01,2019-12-06
2019-12-06,54451,2012-09-01,2019-12-06
2019-12-06,54854,2012-10-01,2019-12-06
2019-12-06,53618,2012-11-01,2019-12-06
2019-12-06,58752,2012-12-01,2019-12-06
2019-12-06,53175,2013-01-01,2019-12-06
2019-12-06,54716,2013-02-01,2019-12-06
2019-12-06,63329,2013-03-01,2019-12-06
2019-12-06,61448,2013-04-01,2019-12-06
2019-12-06,65809,2013-05-01,2019-12-06
2019-12-06,62573,2013-06-01,2019-12-06
2019-12-06,66126,2013-07-01,2019-12-06
2019-12-06,68316,2013-08-01,2019-12-06
2019-12-06,58075,2013-09-01,2019-12-06
2019-12-06,60383,2013-10-01,2019-12-06
2019-12-06,58700,2013-11-01,2019-12-06
2019-12-06,62724,2013-12-01,2019-12-06
2019-12-06,54554,2014-01-01,2019-12-06
2019-12-06,56299,2014-02-01,2019-12-06
2019-12-06,69047,2014-03-01,2019-12-06
2019-12-06,66931,2014-04-01,2019-12-06
2019-12-06,71351,2014-05-01,2019-12-06
2019-12-06,65629,2014-06-01,2019-12-06
2019-12-06,69994,2014-07-01,2019-12-06
2019-12-06,72042,2014-08-01,2019-12-06
2019-12-06,63756,2014-09-01,2019-12-06
2019-12-06,64501,2014-10-01,2019-12-06
2019-12-06,61782,2014-11-01,2019-12-06
2019-12-06,69256,2014-12-01,2019-12-06
2019-12-06,60980,2015-01-01,2019-12-06
2019-12-06,59825,2015-02-01,2019-12-06
2019-12-06,73305,2015-03-01,2019-12-06
2019-12-06,70517,2015-04-01,2019-12-06
2019-12-06,74341,2015-05-01,2019-12-06
2019-12-06,71417,2015-06-01,2019-12-06
2019-12-06,74999,2015-07-01,2019-12-06
2019-12-06,76094,2015-08-01,2019-12-06
2019-12-06,70394,2015-09-01,2019-12-06
2019-12-06,69848,2015-10-01,2019-12-06
2019-12-06,65942,2015-11-01,2019-12-06
2019-12-06,74458,2015-12-01,2019-12-06
2019-12-06,62088,2016-01-01,2019-12-06
2019-12-06,67293,2016-02-01,2019-12-06
2019-12-06,75634,2016-03-01,2019-12-06
2019-12-06,73262,2016-04-01,2019-12-06
2019-12-06,74790,2016-05-01,2019-12-06
2019-12-06,73432,2016-06-01,2019-12-06
2019-12-06,76097,2016-07-01,2019-12-06
2019-12-06,79798,2016-08-01,2019-12-06
2019-12-06,73357,2016-09-01,2019-12-06
2019-12-06,70907,2016-10-01,2019-12-06
2019-12-06,70087,2016-11-01,2019-12-06
2019-12-06,79853,2016-12-01,2019-12-06
2019-12-06,65249,2017-01-01,2019-12-06
2019-12-06,67173,2017-02-01,2019-12-06
2019-12-06,79068,2017-03-01,2019-12-06
2019-12-06,72065,2017-04-01,2019-12-06
2019-12-06,78868,2017-05-01,2019-12-06
2019-12-06,75673,2017-06-01,2019-12-06
2019-12-06,76946,2017-07-01,2019-12-06
2019-12-06,79496,2017-08-01,2019-12-06
2019-12-06,76476,2017-09-01,2019-12-06
2019-12-06,74667,2017-10-01,2019-12-06
2019-12-06,73601,2017-11-01,2019-12-06
2019-12-06,79660,2017-12-01,2019-12-06
2019-12-06,67953,2018-01-01,2019-12-06
2019-12-06,67860,2018-02-01,2019-12-06
2019-12-06,83435,2018-03-01,2019-12-06
2019-12-06,75062,2018-04-01,2019-12-06
2019-12-06,82916,2018-05-01,2019-12-06
2019-12-06,79222,2018-06-01,2019-12-06
2019-12-06,79328,2018-07-01,2019-12-06
2019-12-06,83392,2018-08-01,2019-12-06
2019-12-06,74305,2018-09-01,2019-12-06
2019-12-06,77033,2018-10-01,2019-12-06
2019-12-06,74948,2018-11-01,2019-12-06
2019-12-06,82315,2018-12-01,2019-12-06
2019-12-06,68138,2019-01-01,2019-12-06
2019-12-06,68721,2019-02-01,2019-12-06
2019-12-06,84205,2019-03-01,2019-12-06
2019-12-06,78463,2019-04-01,2019-12-06
2019-12-06,85668,2019-05-01,2019-12-06
2019-12-06,79962,2019-06-01,2019-12-06
2019-12-06,84384,2019-07-01,2019-12-06
2019-12-06,90174,2019-08-01,2019-12-06
2019-12-06,77942,2019-09-01,2019-12-06
