realtime_start,value,date,realtime_end
2019-12-06,-2.2,2002-07-01,2019-12-06
2019-12-06,10.8,2002-08-01,2019-12-06
2019-12-06,-12.5,2002-09-01,2019-12-06
2019-12-06,7.8,2002-10-01,2019-12-06
2019-12-06,16.4,2002-11-01,2019-12-06
2019-12-06,40.4,2002-12-01,2019-12-06
2019-12-06,-45.8,2003-01-01,2019-12-06
2019-12-06,-1.1,2003-02-01,2019-12-06
2019-12-06,11.7,2003-03-01,2019-12-06
2019-12-06,-1.0,2003-04-01,2019-12-06
2019-12-06,7.9,2003-05-01,2019-12-06
2019-12-06,-4.1,2003-06-01,2019-12-06
2019-12-06,1.2,2003-07-01,2019-12-06
2019-12-06,10.1,2003-08-01,2019-12-06
2019-12-06,-11.4,2003-09-01,2019-12-06
2019-12-06,6.4,2003-10-01,2019-12-06
2019-12-06,14.8,2003-11-01,2019-12-06
2019-12-06,42.3,2003-12-01,2019-12-06
2019-12-06,-44.3,2004-01-01,2019-12-06
2019-12-06,2.6,2004-02-01,2019-12-06
2019-12-06,7.3,2004-03-01,2019-12-06
2019-12-06,-0.6,2004-04-01,2019-12-06
2019-12-06,4.5,2004-05-01,2019-12-06
2019-12-06,-3.3,2004-06-01,2019-12-06
2019-12-06,2.3,2004-07-01,2019-12-06
2019-12-06,4.2,2004-08-01,2019-12-06
2019-12-06,-7.4,2004-09-01,2019-12-06
2019-12-06,6.3,2004-10-01,2019-12-06
2019-12-06,13.2,2004-11-01,2019-12-06
2019-12-06,44.4,2004-12-01,2019-12-06
2019-12-06,-45.4,2005-01-01,2019-12-06
2019-12-06,2.5,2005-02-01,2019-12-06
2019-12-06,10.5,2005-03-01,2019-12-06
2019-12-06,-1.9,2005-04-01,2019-12-06
2019-12-06,3.8,2005-05-01,2019-12-06
2019-12-06,0.2,2005-06-01,2019-12-06
2019-12-06,-1.0,2005-07-01,2019-12-06
2019-12-06,6.3,2005-08-01,2019-12-06
2019-12-06,-7.8,2005-09-01,2019-12-06
2019-12-06,6.0,2005-10-01,2019-12-06
2019-12-06,13.7,2005-11-01,2019-12-06
2019-12-06,41.9,2005-12-01,2019-12-06
2019-12-06,-44.0,2006-01-01,2019-12-06
2019-12-06,0.7,2006-02-01,2019-12-06
2019-12-06,9.9,2006-03-01,2019-12-06
2019-12-06,-1.1,2006-04-01,2019-12-06
2019-12-06,3.8,2006-05-01,2019-12-06
2019-12-06,-0.8,2006-06-01,2019-12-06
2019-12-06,-1.7,2006-07-01,2019-12-06
2019-12-06,7.0,2006-08-01,2019-12-06
2019-12-06,-6.3,2006-09-01,2019-12-06
2019-12-06,1.5,2006-10-01,2019-12-06
2019-12-06,15.6,2006-11-01,2019-12-06
2019-12-06,41.3,2006-12-01,2019-12-06
2019-12-06,-43.4,2007-01-01,2019-12-06
2019-12-06,-1.2,2007-02-01,2019-12-06
2019-12-06,13.5,2007-03-01,2019-12-06
2019-12-06,-5.4,2007-04-01,2019-12-06
2019-12-06,7.6,2007-05-01,2019-12-06
2019-12-06,-2.0,2007-06-01,2019-12-06
2019-12-06,-1.9,2007-07-01,2019-12-06
2019-12-06,8.9,2007-08-01,2019-12-06
2019-12-06,-10.6,2007-09-01,2019-12-06
