realtime_start,value,date,realtime_end
2019-12-06,3309,2000-12-01,2019-12-06
2019-12-06,1739,2001-01-01,2019-12-06
2019-12-06,1704,2001-02-01,2019-12-06
2019-12-06,2111,2001-03-01,2019-12-06
2019-12-06,2071,2001-04-01,2019-12-06
2019-12-06,2185,2001-05-01,2019-12-06
2019-12-06,2352,2001-06-01,2019-12-06
2019-12-06,2199,2001-07-01,2019-12-06
2019-12-06,2382,2001-08-01,2019-12-06
2019-12-06,1984,2001-09-01,2019-12-06
2019-12-06,1882,2001-10-01,2019-12-06
2019-12-06,2151,2001-11-01,2019-12-06
2019-12-06,3398,2001-12-01,2019-12-06
2019-12-06,1739,2002-01-01,2019-12-06
2019-12-06,1763,2002-02-01,2019-12-06
2019-12-06,2167,2002-03-01,2019-12-06
2019-12-06,2157,2002-04-01,2019-12-06
2019-12-06,2141,2002-05-01,2019-12-06
2019-12-06,2276,2002-06-01,2019-12-06
2019-12-06,2177,2002-07-01,2019-12-06
2019-12-06,2384,2002-08-01,2019-12-06
2019-12-06,1998,2002-09-01,2019-12-06
2019-12-06,1897,2002-10-01,2019-12-06
2019-12-06,2133,2002-11-01,2019-12-06
2019-12-06,3387,2002-12-01,2019-12-06
2019-12-06,1761,2003-01-01,2019-12-06
2019-12-06,1747,2003-02-01,2019-12-06
2019-12-06,2121,2003-03-01,2019-12-06
2019-12-06,2135,2003-04-01,2019-12-06
2019-12-06,2182,2003-05-01,2019-12-06
2019-12-06,2325,2003-06-01,2019-12-06
2019-12-06,2293,2003-07-01,2019-12-06
2019-12-06,2548,2003-08-01,2019-12-06
2019-12-06,2075,2003-09-01,2019-12-06
2019-12-06,1970,2003-10-01,2019-12-06
2019-12-06,2200,2003-11-01,2019-12-06
2019-12-06,3643,2003-12-01,2019-12-06
2019-12-06,1901,2004-01-01,2019-12-06
2019-12-06,1888,2004-02-01,2019-12-06
2019-12-06,2287,2004-03-01,2019-12-06
2019-12-06,2221,2004-04-01,2019-12-06
2019-12-06,2305,2004-05-01,2019-12-06
2019-12-06,2514,2004-06-01,2019-12-06
2019-12-06,2530,2004-07-01,2019-12-06
2019-12-06,2621,2004-08-01,2019-12-06
2019-12-06,2216,2004-09-01,2019-12-06
2019-12-06,2103,2004-10-01,2019-12-06
2019-12-06,2306,2004-11-01,2019-12-06
2019-12-06,3748,2004-12-01,2019-12-06
2019-12-06,1956,2005-01-01,2019-12-06
2019-12-06,1976,2005-02-01,2019-12-06
2019-12-06,2408,2005-03-01,2019-12-06
2019-12-06,2539,2005-04-01,2019-12-06
2019-12-06,2493,2005-05-01,2019-12-06
2019-12-06,2655,2005-06-01,2019-12-06
2019-12-06,2652,2005-07-01,2019-12-06
2019-12-06,2788,2005-08-01,2019-12-06
2019-12-06,2338,2005-09-01,2019-12-06
2019-12-06,2246,2005-10-01,2019-12-06
2019-12-06,2492,2005-11-01,2019-12-06
2019-12-06,4170,2005-12-01,2019-12-06
2019-12-06,2100,2006-01-01,2019-12-06
2019-12-06,2154,2006-02-01,2019-12-06
2019-12-06,2792,2006-03-01,2019-12-06
2019-12-06,2713,2006-04-01,2019-12-06
2019-12-06,2776,2006-05-01,2019-12-06
2019-12-06,3012,2006-06-01,2019-12-06
2019-12-06,2872,2006-07-01,2019-12-06
2019-12-06,3085,2006-08-01,2019-12-06
2019-12-06,2752,2006-09-01,2019-12-06
2019-12-06,2447,2006-10-01,2019-12-06
2019-12-06,2710,2006-11-01,2019-12-06
2019-12-06,4456,2006-12-01,2019-12-06
2019-12-06,2200,2007-01-01,2019-12-06
2019-12-06,2171,2007-02-01,2019-12-06
2019-12-06,2969,2007-03-01,2019-12-06
2019-12-06,2737,2007-04-01,2019-12-06
2019-12-06,3087,2007-05-01,2019-12-06
2019-12-06,3380,2007-06-01,2019-12-06
2019-12-06,3165,2007-07-01,2019-12-06
2019-12-06,3378,2007-08-01,2019-12-06
2019-12-06,2712,2007-09-01,2019-12-06
2019-12-06,2570,2007-10-01,2019-12-06
2019-12-06,2939,2007-11-01,2019-12-06
2019-12-06,4496,2007-12-01,2019-12-06
2019-12-06,2315,2008-01-01,2019-12-06
2019-12-06,2415,2008-02-01,2019-12-06
2019-12-06,2995,2008-03-01,2019-12-06
2019-12-06,2984,2008-04-01,2019-12-06
2019-12-06,3276,2008-05-01,2019-12-06
2019-12-06,3408,2008-06-01,2019-12-06
2019-12-06,3308,2008-07-01,2019-12-06
2019-12-06,3543,2008-08-01,2019-12-06
2019-12-06,2725,2008-09-01,2019-12-06
2019-12-06,2482,2008-10-01,2019-12-06
2019-12-06,2796,2008-11-01,2019-12-06
2019-12-06,4530,2008-12-01,2019-12-06
2019-12-06,2442,2009-01-01,2019-12-06
2019-12-06,2347,2009-02-01,2019-12-06
2019-12-06,2894,2009-03-01,2019-12-06
2019-12-06,2959,2009-04-01,2019-12-06
2019-12-06,3119,2009-05-01,2019-12-06
2019-12-06,3290,2009-06-01,2019-12-06
2019-12-06,3209,2009-07-01,2019-12-06
2019-12-06,3418,2009-08-01,2019-12-06
2019-12-06,2779,2009-09-01,2019-12-06
2019-12-06,2571,2009-10-01,2019-12-06
2019-12-06,2788,2009-11-01,2019-12-06
2019-12-06,4758,2009-12-01,2019-12-06
2019-12-06,2373,2010-01-01,2019-12-06
2019-12-06,2303,2010-02-01,2019-12-06
2019-12-06,3118,2010-03-01,2019-12-06
2019-12-06,3001,2010-04-01,2019-12-06
2019-12-06,3078,2010-05-01,2019-12-06
2019-12-06,3413,2010-06-01,2019-12-06
2019-12-06,3266,2010-07-01,2019-12-06
2019-12-06,3415,2010-08-01,2019-12-06
2019-12-06,2828,2010-09-01,2019-12-06
2019-12-06,2611,2010-10-01,2019-12-06
2019-12-06,3107,2010-11-01,2019-12-06
2019-12-06,4894,2010-12-01,2019-12-06
2019-12-06,2414,2011-01-01,2019-12-06
2019-12-06,2456,2011-02-01,2019-12-06
2019-12-06,3266,2011-03-01,2019-12-06
2019-12-06,3246,2011-04-01,2019-12-06
2019-12-06,3169,2011-05-01,2019-12-06
2019-12-06,3505,2011-06-01,2019-12-06
2019-12-06,3334,2011-07-01,2019-12-06
2019-12-06,3623,2011-08-01,2019-12-06
2019-12-06,3011,2011-09-01,2019-12-06
2019-12-06,2746,2011-10-01,2019-12-06
2019-12-06,3227,2011-11-01,2019-12-06
2019-12-06,4998,2011-12-01,2019-12-06
2019-12-06,2505,2012-01-01,2019-12-06
2019-12-06,2723,2012-02-01,2019-12-06
2019-12-06,3607,2012-03-01,2019-12-06
2019-12-06,3304,2012-04-01,2019-12-06
2019-12-06,3455,2012-05-01,2019-12-06
2019-12-06,3829,2012-06-01,2019-12-06
2019-12-06,3551,2012-07-01,2019-12-06
2019-12-06,3969,2012-08-01,2019-12-06
2019-12-06,3161,2012-09-01,2019-12-06
2019-12-06,2959,2012-10-01,2019-12-06
2019-12-06,3478,2012-11-01,2019-12-06
2019-12-06,5601,2012-12-01,2019-12-06
2019-12-06,3066,2013-01-01,2019-12-06
2019-12-06,3010,2013-02-01,2019-12-06
2019-12-06,3822,2013-03-01,2019-12-06
2019-12-06,3417,2013-04-01,2019-12-06
2019-12-06,3645,2013-05-01,2019-12-06
2019-12-06,3939,2013-06-01,2019-12-06
2019-12-06,3802,2013-07-01,2019-12-06
2019-12-06,4141,2013-08-01,2019-12-06
2019-12-06,3212,2013-09-01,2019-12-06
2019-12-06,3142,2013-10-01,2019-12-06
2019-12-06,3726,2013-11-01,2019-12-06
2019-12-06,5479,2013-12-01,2019-12-06
2019-12-06,2700,2014-01-01,2019-12-06
2019-12-06,2779,2014-02-01,2019-12-06
2019-12-06,3522,2014-03-01,2019-12-06
2019-12-06,3488,2014-04-01,2019-12-06
2019-12-06,3647,2014-05-01,2019-12-06
2019-12-06,3897,2014-06-01,2019-12-06
2019-12-06,3806,2014-07-01,2019-12-06
2019-12-06,4345,2014-08-01,2019-12-06
2019-12-06,3486,2014-09-01,2019-12-06
2019-12-06,3403,2014-10-01,2019-12-06
2019-12-06,3865,2014-11-01,2019-12-06
2019-12-06,5785,2014-12-01,2019-12-06
2019-12-06,2839,2015-01-01,2019-12-06
2019-12-06,2831,2015-02-01,2019-12-06
2019-12-06,3690,2015-03-01,2019-12-06
2019-12-06,3573,2015-04-01,2019-12-06
2019-12-06,3829,2015-05-01,2019-12-06
2019-12-06,4098,2015-06-01,2019-12-06
2019-12-06,4102,2015-07-01,2019-12-06
2019-12-06,4331,2015-08-01,2019-12-06
2019-12-06,3649,2015-09-01,2019-12-06
2019-12-06,3422,2015-10-01,2019-12-06
2019-12-06,3828,2015-11-01,2019-12-06
2019-12-06,6134,2015-12-01,2019-12-06
2019-12-06,3057,2016-01-01,2019-12-06
2019-12-06,3184,2016-02-01,2019-12-06
2019-12-06,4009,2016-03-01,2019-12-06
2019-12-06,3729,2016-04-01,2019-12-06
2019-12-06,3873,2016-05-01,2019-12-06
2019-12-06,4554,2016-06-01,2019-12-06
2019-12-06,4241,2016-07-01,2019-12-06
2019-12-06,4230,2016-08-01,2019-12-06
2019-12-06,3527,2016-09-01,2019-12-06
2019-12-06,3340,2016-10-01,2019-12-06
2019-12-06,3809,2016-11-01,2019-12-06
2019-12-06,5746,2016-12-01,2019-12-06
2019-12-06,2915,2017-01-01,2019-12-06
2019-12-06,2990,2017-02-01,2019-12-06
2019-12-06,3732,2017-03-01,2019-12-06
2019-12-06,3597,2017-04-01,2019-12-06
2019-12-06,3750,2017-05-01,2019-12-06
2019-12-06,4050,2017-06-01,2019-12-06
2019-12-06,3855,2017-07-01,2019-12-06
2019-12-06,4156,2017-08-01,2019-12-06
2019-12-06,3506,2017-09-01,2019-12-06
2019-12-06,3332,2017-10-01,2019-12-06
2019-12-06,3910,2017-11-01,2019-12-06
2019-12-06,5400,2017-12-01,2019-12-06
2019-12-06,2721,2018-01-01,2019-12-06
2019-12-06,2963,2018-02-01,2019-12-06
2019-12-06,3693,2018-03-01,2019-12-06
2019-12-06,3446,2018-04-01,2019-12-06
2019-12-06,3661,2018-05-01,2019-12-06
2019-12-06,3925,2018-06-01,2019-12-06
2019-12-06,3711,2018-07-01,2019-12-06
2019-12-06,3905,2018-08-01,2019-12-06
2019-12-06,3003,2018-09-01,2019-12-06
2019-12-06,3061,2018-10-01,2019-12-06
2019-12-06,3542,2018-11-01,2019-12-06
2019-12-06,4798,2018-12-01,2019-12-06
2019-12-06,2575,2019-01-01,2019-12-06
2019-12-06,2654,2019-02-01,2019-12-06
2019-12-06,3409,2019-03-01,2019-12-06
2019-12-06,3376,2019-04-01,2019-12-06
2019-12-06,3504,2019-05-01,2019-12-06
2019-12-06,3813,2019-06-01,2019-12-06
2019-12-06,3773,2019-07-01,2019-12-06
2019-12-06,3985,2019-08-01,2019-12-06
2019-12-06,3112,2019-09-01,2019-12-06
