realtime_start,value,date,realtime_end
2019-12-06,7110,1997-04-01,2019-12-06
2019-12-06,7916,1997-05-01,2019-12-06
2019-12-06,7444,1997-06-01,2019-12-06
2019-12-06,7540,1997-07-01,2019-12-06
2019-12-06,8802,1997-08-01,2019-12-06
2019-12-06,7797,1997-09-01,2019-12-06
2019-12-06,8436,1997-10-01,2019-12-06
2019-12-06,9522,1997-11-01,2019-12-06
2019-12-06,13828,1997-12-01,2019-12-06
2019-12-06,6224,1998-01-01,2019-12-06
2019-12-06,6366,1998-02-01,2019-12-06
2019-12-06,7736,1998-03-01,2019-12-06
2019-12-06,8414,1998-04-01,2019-12-06
2019-12-06,8436,1998-05-01,2019-12-06
2019-12-06,7983,1998-06-01,2019-12-06
2019-12-06,8211,1998-07-01,2019-12-06
2019-12-06,9128,1998-08-01,2019-12-06
2019-12-06,8040,1998-09-01,2019-12-06
2019-12-06,8993,1998-10-01,2019-12-06
2019-12-06,10031,1998-11-01,2019-12-06
2019-12-06,14566,1998-12-01,2019-12-06
2019-12-06,6559,1999-01-01,2019-12-06
2019-12-06,6871,1999-02-01,2019-12-06
2019-12-06,8673,1999-03-01,2019-12-06
2019-12-06,8903,1999-04-01,2019-12-06
2019-12-06,9171,1999-05-01,2019-12-06
2019-12-06,8624,1999-06-01,2019-12-06
2019-12-06,8817,1999-07-01,2019-12-06
2019-12-06,9712,1999-08-01,2019-12-06
2019-12-06,8917,1999-09-01,2019-12-06
2019-12-06,9427,1999-10-01,2019-12-06
2019-12-06,10528,1999-11-01,2019-12-06
2019-12-06,15479,1999-12-01,2019-12-06
2019-12-06,6683,2000-01-01,2019-12-06
2019-12-06,7470,2000-02-01,2019-12-06
2019-12-06,9283,2000-03-01,2019-12-06
2019-12-06,9420,2000-04-01,2019-12-06
2019-12-06,9496,2000-05-01,2019-12-06
2019-12-06,9156,2000-06-01,2019-12-06
2019-12-06,8872,2000-07-01,2019-12-06
2019-12-06,10340,2000-08-01,2019-12-06
2019-12-06,9683,2000-09-01,2019-12-06
2019-12-06,9823,2000-10-01,2019-12-06
2019-12-06,11492,2000-11-01,2019-12-06
2019-12-06,16379,2000-12-01,2019-12-06
2019-12-06,7211,2001-01-01,2019-12-06
2019-12-06,7820,2001-02-01,2019-12-06
2019-12-06,9492,2001-03-01,2019-12-06
2019-12-06,9676,2001-04-01,2019-12-06
2019-12-06,9674,2001-05-01,2019-12-06
2019-12-06,9292,2001-06-01,2019-12-06
2019-12-06,9055,2001-07-01,2019-12-06
2019-12-06,10567,2001-08-01,2019-12-06
2019-12-06,8910,2001-09-01,2019-12-06
2019-12-06,9815,2001-10-01,2019-12-06
2019-12-06,11212,2001-11-01,2019-12-06
2019-12-06,16484,2001-12-01,2019-12-06
2019-12-06,7468,2002-01-01,2019-12-06
2019-12-06,7971,2002-02-01,2019-12-06
2019-12-06,10178,2002-03-01,2019-12-06
2019-12-06,9517,2002-04-01,2019-12-06
2019-12-06,9882,2002-05-01,2019-12-06
2019-12-06,9530,2002-06-01,2019-12-06
2019-12-06,9338,2002-07-01,2019-12-06
2019-12-06,10804,2002-08-01,2019-12-06
2019-12-06,9139,2002-09-01,2019-12-06
2019-12-06,10461,2002-10-01,2019-12-06
2019-12-06,11703,2002-11-01,2019-12-06
2019-12-06,16843,2002-12-01,2019-12-06
2019-12-06,7920,2003-01-01,2019-12-06
2019-12-06,7941,2003-02-01,2019-12-06
2019-12-06,9949,2003-03-01,2019-12-06
2019-12-06,9992,2003-04-01,2019-12-06
2019-12-06,10522,2003-05-01,2019-12-06
2019-12-06,9853,2003-06-01,2019-12-06
2019-12-06,10140,2003-07-01,2019-12-06
2019-12-06,11175,2003-08-01,2019-12-06
2019-12-06,10042,2003-09-01,2019-12-06
2019-12-06,10875,2003-10-01,2019-12-06
2019-12-06,12209,2003-11-01,2019-12-06
2019-12-06,17743,2003-12-01,2019-12-06
2019-12-06,8682,2004-01-01,2019-12-06
2019-12-06,9133,2004-02-01,2019-12-06
2019-12-06,10893,2004-03-01,2019-12-06
2019-12-06,10974,2004-04-01,2019-12-06
2019-12-06,10998,2004-05-01,2019-12-06
2019-12-06,10396,2004-06-01,2019-12-06
2019-12-06,10796,2004-07-01,2019-12-06
2019-12-06,11380,2004-08-01,2019-12-06
2019-12-06,10579,2004-09-01,2019-12-06
2019-12-06,11695,2004-10-01,2019-12-06
2019-12-06,12823,2004-11-01,2019-12-06
2019-12-06,18940,2004-12-01,2019-12-06
2019-12-06,8932,2005-01-01,2019-12-06
2019-12-06,9501,2005-02-01,2019-12-06
2019-12-06,11744,2005-03-01,2019-12-06
2019-12-06,11544,2005-04-01,2019-12-06
2019-12-06,11502,2005-05-01,2019-12-06
2019-12-06,11479,2005-06-01,2019-12-06
2019-12-06,11267,2005-07-01,2019-12-06
2019-12-06,12148,2005-08-01,2019-12-06
2019-12-06,11142,2005-09-01,2019-12-06
2019-12-06,12387,2005-10-01,2019-12-06
2019-12-06,13649,2005-11-01,2019-12-06
2019-12-06,20280,2005-12-01,2019-12-06
2019-12-06,9489,2006-01-01,2019-12-06
2019-12-06,9824,2006-02-01,2019-12-06
2019-12-06,12148,2006-03-01,2019-12-06
2019-12-06,12495,2006-04-01,2019-12-06
2019-12-06,12204,2006-05-01,2019-12-06
2019-12-06,12178,2006-06-01,2019-12-06
2019-12-06,12107,2006-07-01,2019-12-06
2019-12-06,12948,2006-08-01,2019-12-06
2019-12-06,12435,2006-09-01,2019-12-06
2019-12-06,12964,2006-10-01,2019-12-06
2019-12-06,14375,2006-11-01,2019-12-06
2019-12-06,21379,2006-12-01,2019-12-06
2019-12-06,10335,2007-01-01,2019-12-06
2019-12-06,10531,2007-02-01,2019-12-06
2019-12-06,13563,2007-03-01,2019-12-06
2019-12-06,12757,2007-04-01,2019-12-06
2019-12-06,13423,2007-05-01,2019-12-06
2019-12-06,12806,2007-06-01,2019-12-06
2019-12-06,12537,2007-07-01,2019-12-06
2019-12-06,13737,2007-08-01,2019-12-06
2019-12-06,12564,2007-09-01,2019-12-06
2019-12-06,13209,2007-10-01,2019-12-06
2019-12-06,15317,2007-11-01,2019-12-06
2019-12-06,20843,2007-12-01,2019-12-06
2019-12-06,10478,2008-01-01,2019-12-06
2019-12-06,11092,2008-02-01,2019-12-06
2019-12-06,13223,2008-03-01,2019-12-06
2019-12-06,12671,2008-04-01,2019-12-06
2019-12-06,13804,2008-05-01,2019-12-06
2019-12-06,12577,2008-06-01,2019-12-06
2019-12-06,12814,2008-07-01,2019-12-06
2019-12-06,13753,2008-08-01,2019-12-06
2019-12-06,11890,2008-09-01,2019-12-06
2019-12-06,12580,2008-10-01,2019-12-06
2019-12-06,14156,2008-11-01,2019-12-06
2019-12-06,18664,2008-12-01,2019-12-06
2019-12-06,10122,2009-01-01,2019-12-06
2019-12-06,10514,2009-02-01,2019-12-06
2019-12-06,11758,2009-03-01,2019-12-06
2019-12-06,12320,2009-04-01,2019-12-06
2019-12-06,12752,2009-05-01,2019-12-06
2019-12-06,11535,2009-06-01,2019-12-06
2019-12-06,12045,2009-07-01,2019-12-06
2019-12-06,12967,2009-08-01,2019-12-06
2019-12-06,11762,2009-09-01,2019-12-06
2019-12-06,13022,2009-10-01,2019-12-06
2019-12-06,13840,2009-11-01,2019-12-06
2019-12-06,18733,2009-12-01,2019-12-06
2019-12-06,9902,2010-01-01,2019-12-06
2019-12-06,10568,2010-02-01,2019-12-06
2019-12-06,13125,2010-03-01,2019-12-06
2019-12-06,12899,2010-04-01,2019-12-06
2019-12-06,13124,2010-05-01,2019-12-06
2019-12-06,12164,2010-06-01,2019-12-06
2019-12-06,12677,2010-07-01,2019-12-06
2019-12-06,13164,2010-08-01,2019-12-06
2019-12-06,12322,2010-09-01,2019-12-06
2019-12-06,13169,2010-10-01,2019-12-06
2019-12-06,15104,2010-11-01,2019-12-06
2019-12-06,20058,2010-12-01,2019-12-06
2019-12-06,10162,2011-01-01,2019-12-06
2019-12-06,11370,2011-02-01,2019-12-06
2019-12-06,13715,2011-03-01,2019-12-06
2019-12-06,13859,2011-04-01,2019-12-06
2019-12-06,13648,2011-05-01,2019-12-06
2019-12-06,13271,2011-06-01,2019-12-06
2019-12-06,13415,2011-07-01,2019-12-06
2019-12-06,13889,2011-08-01,2019-12-06
2019-12-06,13431,2011-09-01,2019-12-06
2019-12-06,13793,2011-10-01,2019-12-06
2019-12-06,15816,2011-11-01,2019-12-06
2019-12-06,21726,2011-12-01,2019-12-06
2019-12-06,10686,2012-01-01,2019-12-06
2019-12-06,12618,2012-02-01,2019-12-06
2019-12-06,15205,2012-03-01,2019-12-06
2019-12-06,14003,2012-04-01,2019-12-06
2019-12-06,14593,2012-05-01,2019-12-06
2019-12-06,14035,2012-06-01,2019-12-06
2019-12-06,13717,2012-07-01,2019-12-06
2019-12-06,15157,2012-08-01,2019-12-06
2019-12-06,13714,2012-09-01,2019-12-06
2019-12-06,14247,2012-10-01,2019-12-06
2019-12-06,16562,2012-11-01,2019-12-06
2019-12-06,21594,2012-12-01,2019-12-06
2019-12-06,11294,2013-01-01,2019-12-06
2019-12-06,12237,2013-02-01,2019-12-06
2019-12-06,15364,2013-03-01,2019-12-06
2019-12-06,14100,2013-04-01,2019-12-06
2019-12-06,15149,2013-05-01,2019-12-06
2019-12-06,14122,2013-06-01,2019-12-06
2019-12-06,14312,2013-07-01,2019-12-06
2019-12-06,15644,2013-08-01,2019-12-06
2019-12-06,13471,2013-09-01,2019-12-06
2019-12-06,14816,2013-10-01,2019-12-06
2019-12-06,16781,2013-11-01,2019-12-06
2019-12-06,21703,2013-12-01,2019-12-06
2019-12-06,11082,2014-01-01,2019-12-06
2019-12-06,12100,2014-02-01,2019-12-06
2019-12-06,14863,2014-03-01,2019-12-06
2019-12-06,15012,2014-04-01,2019-12-06
2019-12-06,15652,2014-05-01,2019-12-06
2019-12-06,14047,2014-06-01,2019-12-06
2019-12-06,14699,2014-07-01,2019-12-06
2019-12-06,15924,2014-08-01,2019-12-06
2019-12-06,13911,2014-09-01,2019-12-06
2019-12-06,15248,2014-10-01,2019-12-06
2019-12-06,17856,2014-11-01,2019-12-06
2019-12-06,22731,2014-12-01,2019-12-06
2019-12-06,11612,2015-01-01,2019-12-06
2019-12-06,12590,2015-02-01,2019-12-06
2019-12-06,15502,2015-03-01,2019-12-06
2019-12-06,15124,2015-04-01,2019-12-06
2019-12-06,16179,2015-05-01,2019-12-06
2019-12-06,14595,2015-06-01,2019-12-06
2019-12-06,15249,2015-07-01,2019-12-06
2019-12-06,16205,2015-08-01,2019-12-06
2019-12-06,14318,2015-09-01,2019-12-06
2019-12-06,15564,2015-10-01,2019-12-06
2019-12-06,17420,2015-11-01,2019-12-06
2019-12-06,22791,2015-12-01,2019-12-06
2019-12-06,11616,2016-01-01,2019-12-06
2019-12-06,13177,2016-02-01,2019-12-06
2019-12-06,15950,2016-03-01,2019-12-06
2019-12-06,15035,2016-04-01,2019-12-06
2019-12-06,15723,2016-05-01,2019-12-06
2019-12-06,15026,2016-06-01,2019-12-06
2019-12-06,15332,2016-07-01,2019-12-06
2019-12-06,16159,2016-08-01,2019-12-06
2019-12-06,14793,2016-09-01,2019-12-06
2019-12-06,15454,2016-10-01,2019-12-06
2019-12-06,17665,2016-11-01,2019-12-06
2019-12-06,23743,2016-12-01,2019-12-06
2019-12-06,11655,2017-01-01,2019-12-06
2019-12-06,12497,2017-02-01,2019-12-06
2019-12-06,15564,2017-03-01,2019-12-06
2019-12-06,15473,2017-04-01,2019-12-06
2019-12-06,15747,2017-05-01,2019-12-06
2019-12-06,15173,2017-06-01,2019-12-06
2019-12-06,15185,2017-07-01,2019-12-06
2019-12-06,16214,2017-08-01,2019-12-06
2019-12-06,14589,2017-09-01,2019-12-06
2019-12-06,15258,2017-10-01,2019-12-06
2019-12-06,18336,2017-11-01,2019-12-06
2019-12-06,23365,2017-12-01,2019-12-06
2019-12-06,11735,2018-01-01,2019-12-06
2019-12-06,13064,2018-02-01,2019-12-06
2019-12-06,16590,2018-03-01,2019-12-06
2019-12-06,15117,2018-04-01,2019-12-06
2019-12-06,17321,2018-05-01,2019-12-06
2019-12-06,15934,2018-06-01,2019-12-06
2019-12-06,16178,2018-07-01,2019-12-06
2019-12-06,16882,2018-08-01,2019-12-06
2019-12-06,15055,2018-09-01,2019-12-06
2019-12-06,15968,2018-10-01,2019-12-06
2019-12-06,19295,2018-11-01,2019-12-06
2019-12-06,23750,2018-12-01,2019-12-06
2019-12-06,12077,2019-01-01,2019-12-06
2019-12-06,12525,2019-02-01,2019-12-06
2019-12-06,16165,2019-03-01,2019-12-06
2019-12-06,15790,2019-04-01,2019-12-06
2019-12-06,16752,2019-05-01,2019-12-06
2019-12-06,15602,2019-06-01,2019-12-06
2019-12-06,15763,2019-07-01,2019-12-06
2019-12-06,16828,2019-08-01,2019-12-06
2019-12-06,14349,2019-09-01,2019-12-06
