realtime_start,value,date,realtime_end
2019-12-06,19664,2001-09-01,2019-12-06
2019-12-06,20054,2001-10-01,2019-12-06
2019-12-06,19982,2001-11-01,2019-12-06
2019-12-06,20120,2001-12-01,2019-12-06
2019-12-06,20359,2002-01-01,2019-12-06
2019-12-06,20515,2002-02-01,2019-12-06
2019-12-06,20370,2002-03-01,2019-12-06
2019-12-06,21274,2002-04-01,2019-12-06
2019-12-06,20874,2002-05-01,2019-12-06
2019-12-06,20725,2002-06-01,2019-12-06
2019-12-06,20674,2002-07-01,2019-12-06
2019-12-06,20683,2002-08-01,2019-12-06
2019-12-06,20732,2002-09-01,2019-12-06
2019-12-06,20603,2002-10-01,2019-12-06
2019-12-06,20969,2002-11-01,2019-12-06
2019-12-06,20415,2002-12-01,2019-12-06
2019-12-06,21270,2003-01-01,2019-12-06
2019-12-06,20041,2003-02-01,2019-12-06
2019-12-06,21326,2003-03-01,2019-12-06
2019-12-06,21139,2003-04-01,2019-12-06
2019-12-06,21328,2003-05-01,2019-12-06
2019-12-06,22003,2003-06-01,2019-12-06
2019-12-06,22372,2003-07-01,2019-12-06
2019-12-06,22489,2003-08-01,2019-12-06
2019-12-06,22630,2003-09-01,2019-12-06
2019-12-06,22869,2003-10-01,2019-12-06
2019-12-06,22864,2003-11-01,2019-12-06
2019-12-06,22748,2003-12-01,2019-12-06
2019-12-06,22637,2004-01-01,2019-12-06
2019-12-06,22727,2004-02-01,2019-12-06
2019-12-06,24992,2004-03-01,2019-12-06
2019-12-06,24565,2004-04-01,2019-12-06
2019-12-06,24420,2004-05-01,2019-12-06
2019-12-06,24622,2004-06-01,2019-12-06
2019-12-06,24538,2004-07-01,2019-12-06
2019-12-06,24713,2004-08-01,2019-12-06
2019-12-06,25045,2004-09-01,2019-12-06
2019-12-06,24842,2004-10-01,2019-12-06
2019-12-06,24974,2004-11-01,2019-12-06
2019-12-06,25679,2004-12-01,2019-12-06
2019-12-06,26126,2005-01-01,2019-12-06
2019-12-06,25797,2005-02-01,2019-12-06
2019-12-06,26219,2005-03-01,2019-12-06
2019-12-06,26520,2005-04-01,2019-12-06
2019-12-06,26510,2005-05-01,2019-12-06
2019-12-06,26569,2005-06-01,2019-12-06
2019-12-06,26538,2005-07-01,2019-12-06
2019-12-06,26814,2005-08-01,2019-12-06
2019-12-06,27111,2005-09-01,2019-12-06
2019-12-06,27664,2005-10-01,2019-12-06
2019-12-06,27674,2005-11-01,2019-12-06
2019-12-06,27324,2005-12-01,2019-12-06
2019-12-06,29686,2006-01-01,2019-12-06
2019-12-06,29479,2006-02-01,2019-12-06
2019-12-06,29289,2006-03-01,2019-12-06
2019-12-06,28905,2006-04-01,2019-12-06
2019-12-06,27864,2006-05-01,2019-12-06
2019-12-06,27339,2006-06-01,2019-12-06
2019-12-06,27327,2006-07-01,2019-12-06
2019-12-06,27358,2006-08-01,2019-12-06
2019-12-06,26994,2006-09-01,2019-12-06
2019-12-06,27161,2006-10-01,2019-12-06
2019-12-06,26647,2006-11-01,2019-12-06
2019-12-06,27100,2006-12-01,2019-12-06
2019-12-06,27533,2007-01-01,2019-12-06
2019-12-06,27088,2007-02-01,2019-12-06
2019-12-06,27506,2007-03-01,2019-12-06
2019-12-06,26610,2007-04-01,2019-12-06
2019-12-06,27144,2007-05-01,2019-12-06
2019-12-06,26638,2007-06-01,2019-12-06
2019-12-06,26860,2007-07-01,2019-12-06
2019-12-06,26625,2007-08-01,2019-12-06
2019-12-06,26412,2007-09-01,2019-12-06
2019-12-06,26248,2007-10-01,2019-12-06
2019-12-06,26566,2007-11-01,2019-12-06
2019-12-06,25634,2007-12-01,2019-12-06
2019-12-06,25721,2008-01-01,2019-12-06
2019-12-06,25659,2008-02-01,2019-12-06
2019-12-06,25456,2008-03-01,2019-12-06
2019-12-06,25292,2008-04-01,2019-12-06
2019-12-06,25650,2008-05-01,2019-12-06
2019-12-06,25700,2008-06-01,2019-12-06
2019-12-06,25897,2008-07-01,2019-12-06
2019-12-06,25329,2008-08-01,2019-12-06
2019-12-06,25217,2008-09-01,2019-12-06
2019-12-06,24568,2008-10-01,2019-12-06
2019-12-06,23196,2008-11-01,2019-12-06
2019-12-06,22909,2008-12-01,2019-12-06
2019-12-06,22758,2009-01-01,2019-12-06
2019-12-06,22498,2009-02-01,2019-12-06
2019-12-06,22149,2009-03-01,2019-12-06
2019-12-06,22092,2009-04-01,2019-12-06
2019-12-06,22310,2009-05-01,2019-12-06
2019-12-06,22332,2009-06-01,2019-12-06
2019-12-06,21883,2009-07-01,2019-12-06
2019-12-06,21474,2009-08-01,2019-12-06
2019-12-06,21363,2009-09-01,2019-12-06
2019-12-06,20661,2009-10-01,2019-12-06
2019-12-06,20931,2009-11-01,2019-12-06
2019-12-06,20849,2009-12-01,2019-12-06
