realtime_start,value,date,realtime_end
2019-12-06,14020,2006-02-01,2019-12-06
2019-12-06,15680,2006-03-01,2019-12-06
2019-12-06,15287,2006-04-01,2019-12-06
2019-12-06,15737,2006-05-01,2019-12-06
2019-12-06,15651,2006-06-01,2019-12-06
2019-12-06,15940,2006-07-01,2019-12-06
2019-12-06,16064,2006-08-01,2019-12-06
2019-12-06,15414,2006-09-01,2019-12-06
2019-12-06,15480,2006-10-01,2019-12-06
2019-12-06,14939,2006-11-01,2019-12-06
2019-12-06,17365,2006-12-01,2019-12-06
2019-12-06,15272,2007-01-01,2019-12-06
2019-12-06,15043,2007-02-01,2019-12-06
2019-12-06,17176,2007-03-01,2019-12-06
2019-12-06,16159,2007-04-01,2019-12-06
2019-12-06,16816,2007-05-01,2019-12-06
2019-12-06,16860,2007-06-01,2019-12-06
2019-12-06,16720,2007-07-01,2019-12-06
2019-12-06,17025,2007-08-01,2019-12-06
2019-12-06,15599,2007-09-01,2019-12-06
2019-12-06,15926,2007-10-01,2019-12-06
2019-12-06,15555,2007-11-01,2019-12-06
2019-12-06,17354,2007-12-01,2019-12-06
2019-12-06,15506,2008-01-01,2019-12-06
2019-12-06,15862,2008-02-01,2019-12-06
2019-12-06,17102,2008-03-01,2019-12-06
2019-12-06,16289,2008-04-01,2019-12-06
2019-12-06,17706,2008-05-01,2019-12-06
2019-12-06,16704,2008-06-01,2019-12-06
2019-12-06,16957,2008-07-01,2019-12-06
2019-12-06,17422,2008-08-01,2019-12-06
2019-12-06,15356,2008-09-01,2019-12-06
2019-12-06,15973,2008-10-01,2019-12-06
2019-12-06,15532,2008-11-01,2019-12-06
2019-12-06,16644,2008-12-01,2019-12-06
2019-12-06,16166,2009-01-01,2019-12-06
2019-12-06,15371,2009-02-01,2019-12-06
2019-12-06,16789,2009-03-01,2019-12-06
2019-12-06,16076,2009-04-01,2019-12-06
2019-12-06,17294,2009-05-01,2019-12-06
2019-12-06,16248,2009-06-01,2019-12-06
2019-12-06,16704,2009-07-01,2019-12-06
2019-12-06,16634,2009-08-01,2019-12-06
2019-12-06,15219,2009-09-01,2019-12-06
2019-12-06,16098,2009-10-01,2019-12-06
2019-12-06,14959,2009-11-01,2019-12-06
2019-12-06,16289,2009-12-01,2019-12-06
2019-12-06,15498,2010-01-01,2019-12-06
2019-12-06,15211,2010-02-01,2019-12-06
2019-12-06,17098,2010-03-01,2019-12-06
2019-12-06,16980,2010-04-01,2019-12-06
2019-12-06,17621,2010-05-01,2019-12-06
2019-12-06,16714,2010-06-01,2019-12-06
2019-12-06,17545,2010-07-01,2019-12-06
2019-12-06,16981,2010-08-01,2019-12-06
2019-12-06,15709,2010-09-01,2019-12-06
2019-12-06,16566,2010-10-01,2019-12-06
2019-12-06,15557,2010-11-01,2019-12-06
2019-12-06,17219,2010-12-01,2019-12-06
2019-12-06,16211,2011-01-01,2019-12-06
2019-12-06,16248,2011-02-01,2019-12-06
2019-12-06,18272,2011-03-01,2019-12-06
2019-12-06,17959,2011-04-01,2019-12-06
2019-12-06,18608,2011-05-01,2019-12-06
2019-12-06,18058,2011-06-01,2019-12-06
2019-12-06,18897,2011-07-01,2019-12-06
2019-12-06,18311,2011-08-01,2019-12-06
2019-12-06,17502,2011-09-01,2019-12-06
2019-12-06,17991,2011-10-01,2019-12-06
2019-12-06,16779,2011-11-01,2019-12-06
2019-12-06,19044,2011-12-01,2019-12-06
2019-12-06,17566,2012-01-01,2019-12-06
2019-12-06,18018,2012-02-01,2019-12-06
2019-12-06,20112,2012-03-01,2019-12-06
2019-12-06,18983,2012-04-01,2019-12-06
2019-12-06,19572,2012-05-01,2019-12-06
2019-12-06,19354,2012-06-01,2019-12-06
2019-12-06,19330,2012-07-01,2019-12-06
2019-12-06,19313,2012-08-01,2019-12-06
2019-12-06,18164,2012-09-01,2019-12-06
2019-12-06,18277,2012-10-01,2019-12-06
2019-12-06,18199,2012-11-01,2019-12-06
2019-12-06,20322,2012-12-01,2019-12-06
2019-12-06,18516,2013-01-01,2019-12-06
2019-12-06,18307,2013-02-01,2019-12-06
2019-12-06,21066,2013-03-01,2019-12-06
2019-12-06,19570,2013-04-01,2019-12-06
2019-12-06,20463,2013-05-01,2019-12-06
2019-12-06,19691,2013-06-01,2019-12-06
2019-12-06,19516,2013-07-01,2019-12-06
2019-12-06,20284,2013-08-01,2019-12-06
2019-12-06,18406,2013-09-01,2019-12-06
2019-12-06,19422,2013-10-01,2019-12-06
2019-12-06,19597,2013-11-01,2019-12-06
2019-12-06,20980,2013-12-01,2019-12-06
2019-12-06,19484,2014-01-01,2019-12-06
2019-12-06,19526,2014-02-01,2019-12-06
2019-12-06,22320,2014-03-01,2019-12-06
2019-12-06,20786,2014-04-01,2019-12-06
2019-12-06,22397,2014-05-01,2019-12-06
2019-12-06,20740,2014-06-01,2019-12-06
2019-12-06,21091,2014-07-01,2019-12-06
2019-12-06,21907,2014-08-01,2019-12-06
2019-12-06,19917,2014-09-01,2019-12-06
2019-12-06,21302,2014-10-01,2019-12-06
2019-12-06,20801,2014-11-01,2019-12-06
2019-12-06,22985,2014-12-01,2019-12-06
2019-12-06,21846,2015-01-01,2019-12-06
2019-12-06,21053,2015-02-01,2019-12-06
2019-12-06,23829,2015-03-01,2019-12-06
2019-12-06,22641,2015-04-01,2019-12-06
2019-12-06,24432,2015-05-01,2019-12-06
2019-12-06,22607,2015-06-01,2019-12-06
2019-12-06,22959,2015-07-01,2019-12-06
2019-12-06,23050,2015-08-01,2019-12-06
2019-12-06,21322,2015-09-01,2019-12-06
2019-12-06,23059,2015-10-01,2019-12-06
2019-12-06,21733,2015-11-01,2019-12-06
2019-12-06,24583,2015-12-01,2019-12-06
2019-12-06,22635,2016-01-01,2019-12-06
2019-12-06,23140,2016-02-01,2019-12-06
2019-12-06,24587,2016-03-01,2019-12-06
2019-12-06,24527,2016-04-01,2019-12-06
2019-12-06,24585,2016-05-01,2019-12-06
2019-12-06,23234,2016-06-01,2019-12-06
2019-12-06,23933,2016-07-01,2019-12-06
2019-12-06,23325,2016-08-01,2019-12-06
2019-12-06,22371,2016-09-01,2019-12-06
2019-12-06,23278,2016-10-01,2019-12-06
2019-12-06,22328,2016-11-01,2019-12-06
2019-12-06,25368,2016-12-01,2019-12-06
2019-12-06,23051,2017-01-01,2019-12-06
2019-12-06,22933,2017-02-01,2019-12-06
2019-12-06,25901,2017-03-01,2019-12-06
2019-12-06,24968,2017-04-01,2019-12-06
2019-12-06,25395,2017-05-01,2019-12-06
2019-12-06,24745,2017-06-01,2019-12-06
2019-12-06,24664,2017-07-01,2019-12-06
2019-12-06,24484,2017-08-01,2019-12-06
2019-12-06,23442,2017-09-01,2019-12-06
2019-12-06,23896,2017-10-01,2019-12-06
2019-12-06,23429,2017-11-01,2019-12-06
2019-12-06,27455,2017-12-01,2019-12-06
2019-12-06,24035,2018-01-01,2019-12-06
2019-12-06,24067,2018-02-01,2019-12-06
2019-12-06,27846,2018-03-01,2019-12-06
2019-12-06,26171,2018-04-01,2019-12-06
2019-12-06,28174,2018-05-01,2019-12-06
2019-12-06,28197,2018-06-01,2019-12-06
2019-12-06,27925,2018-07-01,2019-12-06
2019-12-06,28059,2018-08-01,2019-12-06
2019-12-06,25400,2018-09-01,2019-12-06
2019-12-06,25941,2018-10-01,2019-12-06
2019-12-06,25053,2018-11-01,2019-12-06
2019-12-06,28466,2018-12-01,2019-12-06
2019-12-06,24675,2019-01-01,2019-12-06
2019-12-06,24614,2019-02-01,2019-12-06
2019-12-06,28052,2019-03-01,2019-12-06
2019-12-06,26439,2019-04-01,2019-12-06
2019-12-06,28901,2019-05-01,2019-12-06
2019-12-06,28254,2019-06-01,2019-12-06
2019-12-06,28165,2019-07-01,2019-12-06
2019-12-06,28734,2019-08-01,2019-12-06
2019-12-06,26084,2019-09-01,2019-12-06
